5872.524736  0.0123792967 0.0049187766
5872.524956  0.0037882202 0.0049072478
5872.525136 -0.0001346229 0.0048928064
5872.525426  0.0034821052 0.0048797231
5872.525666 -0.0026611328 0.0048716863
5872.525856  0.0050713562 0.0048628730
5872.526026  0.0120487930 0.0048547020
5872.526216  0.0009743424 0.0048434709
5872.526386  0.0050419044 0.0048354713
5872.526566  0.0067765545 0.0048290001
5872.526736  0.0061812867 0.0048187097
5872.526916  0.0093306230 0.0048119003
5872.527096  0.0115076867 0.0048029044
5872.527266  0.0033209120 0.0047951409
5872.527446  0.0063450893 0.0047866737
5872.527626  0.0118215614 0.0047790477
5872.527796  0.0094587580 0.0047708493
5872.527976  0.0094434248 0.0047631153
5872.528146 -0.0029037152 0.0047525688
5872.528336  0.0107869965 0.0047470817
5872.528506  0.0133186523 0.0047383791
5872.528866  0.0075077058 0.0047218328
5872.529036  0.0140630231 0.0047163313
5872.529226  0.0018832131 0.0047061363
5872.529396  0.0040704454 0.0046981894
5872.529576 -0.0003777705 0.0046909194
5872.529806  0.0124715483 0.0046830645
5872.529976  0.0075776773 0.0046740302
5872.530146  0.0156634431 0.0046671113
5872.530326  0.0009232682 0.0046574242
5872.530496  0.0111587998 0.0046510788
5872.530686  0.0120465973 0.0046461007
5872.530856 -0.0006924788 0.0046353077
5872.531026  0.0034102188 0.0046288951
5872.531216  0.0006168734 0.0046202604
5872.531416  0.0050386321 0.0046118455
5872.531616  0.0137166128 0.0046037733
5872.531806  0.0090284155 0.0045959799
5872.531976  0.0085708845 0.0045896662
5872.532156  0.0074913069 0.0045807318
5872.532336  0.0051346255 0.0045740724
5872.532516  0.0057980851 0.0045659528
5872.532696  0.0081529267 0.0045594578
5872.532896  0.0187586969 0.0045522952
5872.533306  0.0104547845 0.0045351510
5872.533516  0.0087120637 0.0045267830
5872.533866  0.0154431628 0.0045130853
5872.534036  0.0182120289 0.0045080478
5872.534226  0.0150808990 0.0045016714
5872.534396  0.0093240523 0.0044942921
5872.534576  0.0055645185 0.0044853047
5872.534776  0.0039941611 0.0044766426
5872.534956  0.0111247948 0.0044699416
5872.535126  0.0096372962 0.0044638218
5872.535316  0.0139640374 0.0044574506
5872.535656  0.0161581352 0.0044466312
5872.535866  0.0106400652 0.0044372464
5872.536046  0.0104460146 0.0044298761
5872.536216  0.0154684928 0.0044261866
5872.536386  0.0181822186 0.0044195983
5872.536566  0.0215714823 0.0044134808
5872.537226  0.0075481575 0.0043863624
5872.537396  0.0057205878 0.0043789852
5872.537566  0.0094992825 0.0043756323
5872.537746  0.0127274776 0.0043699864
5872.537916  0.0079155721 0.0043615986
5872.538086  0.0177373689 0.0043570888
5872.538276  0.0044345044 0.0043465468
5872.538446  0.0149950304 0.0043427951
5872.538656  0.0173908878 0.0043369430
5872.538866  0.0126176293 0.0043300010
5872.539066  0.0116097409 0.0043215936
5872.539266  0.0083553208 0.0043130359
5872.539476  0.0002247707 0.0043036634
5872.539656  0.0072606549 0.0042999454
5872.539836  0.0118248542 0.0042950093
5872.540006  0.0113507834 0.0042876486
5872.540186  0.0154795060 0.0042819578
5872.540356  0.0089309824 0.0042748192
5872.540546  0.0146307151 0.0042720088
5872.540736  0.0065274853 0.0042609974
5872.541126  0.0166023382 0.0042500069
5872.541296  0.0135187136 0.0042445495
5872.541466  0.0135231110 0.0042379707
5872.541646  0.0047463406 0.0042311126
5872.541816  0.0097249331 0.0042264576
5872.542026  0.0059978571 0.0042185245
5872.542226  0.0185941154 0.0042125266
5872.542426  0.0139508400 0.0042055475
5872.542606  0.0137517986 0.0042003783
5872.542776  0.0091685592 0.0041947289
5872.542946  0.0128659023 0.0041903603
5872.543136  0.0180431145 0.0041861028
5872.543306  0.0046405680 0.0041772715
5872.543486  0.0043135012 0.0041727431
5872.543656  0.0105973053 0.0041684573
5872.543846  0.0096635865 0.0041648740
