6252.555450  0.00400332   0.00396134
6252.555620  0.00409106   0.00395847
6252.555820 -0.00651584   0.00395906
6252.555990 -0.00425112   0.00395486
6252.556180 -0.01301101   0.00395488
6252.556360 -0.00691997   0.00395086
6252.556560  0.00184497   0.00394881
6252.556750  0.00353028   0.00394645
6252.556920 -0.01215097   0.00394578
6252.557110 -0.01050174   0.00393953
6252.557280 -0.00085253   0.00393819
6252.557480 -0.01154850   0.00393584
6252.557610 -0.00760483   0.00393120
6252.557770 -0.00537218   0.00393321
6252.557900 -0.00393385   0.00393404
6252.558080  0.00356286   0.00392782
6252.558260 -0.00095367   0.00393449
6252.558400 -0.00564749   0.00392623
6252.558540 -0.00583823   0.00392642
6252.558680 -0.01093893   0.00392493
6252.558820 -0.00691696   0.00392555
6252.558960 -0.00553655   0.00392720
6252.559100  0.00362443   0.00392437
6252.559250  0.00410522   0.00392060
6252.559390 -0.00138037   0.00391834
6252.559520 -0.00561583   0.00391851
6252.559660  0.00465947   0.00391711
6252.559850 -0.01276774   0.00391274
6252.559990  0.00017015   0.00391898
6252.560160 -0.00705016   0.00391358
6252.560360  0.00241526   0.00391574
6252.560540  0.00017839   0.00390693
6252.560730 -0.00030748   0.00391431
6252.560900 -0.00753685   0.00391008
6252.561050 -0.00965533   0.00390895
6252.561190 -0.00810481   0.00390312
6252.561330 -0.00319756   0.00389890
6252.561480  0.00154768   0.00389907
6252.561680 -0.00609747   0.00389847
6252.561820  0.00386923   0.00389519
6252.561970 -0.00187020   0.00389985
6252.562120 -0.00170157   0.00389075
6252.562820 -0.00386430   0.00388578
6252.564120 -0.00727061   0.00387633
6252.564270 -0.00437677   0.00387653
6252.564450  0.00176507   0.00387735
6252.564650  0.00036470   0.00388087
6252.564800 -0.00780829   0.00387359
6252.564960  0.00091260   0.00387665
6252.567300 -0.00581659   0.00385296
6252.567520 -0.00644593   0.00383278
6252.569550 -0.00162123   0.00383545
6252.569690  0.00252948   0.00383053
6252.569840 -0.00372746   0.00382905
6252.570880  0.00428540   0.00382368
6252.571640 -0.00332549   0.00382550
6252.571780  0.00642981   0.00382286
6252.571920 -0.00645790   0.00382248
6252.572070 -0.00425125   0.00382320
6252.572210 -0.00660882   0.00382359
6252.572390 -0.00082130   0.00381978
6252.572580  0.00353330   0.00381937
6252.572760  0.00364701   0.00381783
6252.572940  0.00057002   0.00381257
6252.573090  0.00016781   0.00381268
6252.573230  0.00241199   0.00381386
6252.573370  0.00461736   0.00381016
6252.573510 -0.00305858   0.00381201
6252.573640  0.00002391   0.00381181
6252.573780  0.00322323   0.00381083
6252.573920  0.00634040   0.00380987
6252.574070  0.00067597   0.00380888
6252.574210  0.00872453   0.00380976
6252.574350 -0.00376346   0.00380450
6252.574540 -0.00013049   0.00380752
6252.574670  0.00532501   0.00380959
6252.574810  0.00454305   0.00381070
6252.574950  0.00816917   0.00380745
6252.575140  0.00265582   0.00381086
6252.575320  0.00361769   0.00380500
6252.575510  0.00300877   0.00380485
6252.575650  0.00342608   0.00380622
6252.575780  0.00402764   0.00380540
6252.575980  0.00293207   0.00380574
6252.576180  0.00947753   0.00380368
6252.576320  0.00432237   0.00379996
6252.576460  0.00745974   0.00379767
6252.576600  0.00569188   0.00379532
6252.576730  0.00545111   0.00379690
6252.576880  0.00822200   0.00379186
6252.577020  0.00678477   0.00379768
6252.577200  0.00371168   0.00379425
6252.577350  0.00286293   0.00378828
6252.577490  0.00141681   0.00379339
6252.577630  0.00759023   0.00379221
6252.577950 -0.00149889   0.00378844
6252.578090  0.00081010   0.00378548
6252.578230  0.00439709   0.00378304
6252.578410  0.01252969   0.00378486
6252.578550  0.00149197   0.00378255
6252.578740  0.00395609   0.00378121
6252.578880 -0.00258446   0.00378573
6252.579010  0.00179655   0.00378253
6252.579150  0.00427406   0.00378434
6252.579290  0.00624787   0.00378267
6252.579440  0.00275239   0.00378497
6252.579630  0.00766626   0.00377869
6252.579820 -0.00282814   0.00378601
6252.579960  0.00496154   0.00377839
6252.580100  0.00889802   0.00378192
6252.580250 -0.00225504   0.00377730
6252.580390  0.00849693   0.00377557
6252.580530  0.00102492   0.00377954
6252.580670  0.00728963   0.00377677
6252.580810  0.01466702   0.00377633
6252.580960  0.01292254   0.00377621
6252.581100 -0.00013405   0.00377502
6252.581240  0.00678110   0.00377496
6252.581370  0.00402866   0.00377386
6252.581550  0.00973043   0.00377200
6252.581700  0.01023772   0.00376595
6252.581840  0.00537086   0.00377109
6252.581980  0.01015074   0.00377277
6252.582120  0.00800738   0.00377317
6252.582250  0.00370964   0.00377585
6252.582390  0.00903876   0.00377460
6252.582540  0.01700510   0.00376482
6252.582680  0.01233033   0.00376892
6252.582860  0.02049372   0.00376797
6252.583000  0.01142575   0.00376854
6252.583130  0.00675406   0.00376541
6252.583280  0.01258540   0.00376952
6252.583420  0.00908915   0.00376837
6252.583600  0.00412983   0.00376731
6252.583740  0.00896512   0.00375949
6252.584570  0.00784683   0.00376243
6252.584750  0.00866017   0.00375614
6252.584890  0.00755751   0.00375577
6252.585030  0.01440699   0.00375327
6252.585220  0.01285573   0.00375516
6252.585360  0.00871356   0.00375780
6252.585500  0.00257056   0.00375404
6252.585630  0.00730729   0.00375543
6252.585770  0.00832614   0.00375292
6252.585910  0.00514805   0.00375532
6252.586100  0.00246375   0.00375056
6252.586240  0.00161056   0.00375317
6252.586370  0.00348681   0.00374918
6252.586510  0.00665380   0.00375217
6252.586700  0.01210078   0.00375302
6252.586870  0.00806400   0.00375603
6252.587020  0.01835945   0.00375410
6252.587160  0.01611985   0.00375399
6252.587300  0.00498042   0.00375364
6252.587440  0.01160432   0.00375104
6252.587620  0.00432280   0.00374795
6252.587800  0.00246898   0.00374780
6252.587980  0.00909938   0.00374830
6252.588170  0.01250779   0.00375034
6252.588350  0.01516194   0.00374680
6252.588530  0.00967897   0.00374802
6252.588720  0.00816929   0.00374399
6252.588910  0.01094932   0.00374518
6252.589270  0.01090555   0.00374072
6252.589450  0.01135498   0.00373859
6252.589590  0.00399301   0.00374031
6252.589730  0.00826247   0.00373370
6252.589870  0.01368849   0.00373715
6252.590020  0.01096601   0.00373542
6252.590160  0.01209590   0.00373313
6252.590300  0.00878693   0.00373923
6252.590470  0.01413080   0.00373582
6252.590610  0.00350321   0.00373358
6252.590750  0.00812552   0.00373321
6252.590920  0.00505674   0.00373462
6252.591060  0.01147261   0.00373088
6252.591200  0.00642666   0.00373245
6252.591340  0.00954447   0.00373925
6252.591480  0.00156381   0.00374791
6252.591630  0.00734407   0.00374541
