6232.735140  0.01970400   0.00372753
6232.735340  0.01529324   0.00372743
6232.735490  0.01362914   0.00373460
6232.735750  0.01237439   0.00373614
6232.735970  0.01405499   0.00373891
6232.736190  0.00565625   0.00374321
6232.736480  0.02056442   0.00374407
6232.736650  0.01030326   0.00374861
6232.736800  0.01656180   0.00375118
6232.737080  0.01886069   0.00375416
6232.737240  0.01627139   0.00375433
6232.737400  0.01567793   0.00375879
6232.737550  0.01934263   0.00376216
6232.737700  0.01557490   0.00376507
6232.737850  0.02198631   0.00376732
6232.738010  0.01727711   0.00377036
6232.738160  0.01347376   0.00377190
6232.738310  0.02708853   0.00377506
6232.738470  0.01395728   0.00377623
6232.738620  0.02135205   0.00377755
6232.738770  0.01156270   0.00377847
6232.738940  0.02027367   0.00378445
6232.739090  0.01442964   0.00378618
6232.739270  0.01898146   0.00378902
6232.739420  0.01662246   0.00378913
6232.739570  0.01460924   0.00379478
6232.739760  0.01572932   0.00379699
6232.739910  0.01022485   0.00379938
6232.740060  0.02447170   0.00380171
6232.740220  0.02034514   0.00380145
6232.740370  0.01900243   0.00380717
6232.740660  0.01905691   0.00381158
6232.740890  0.01955397   0.00381513
6232.741050  0.02194772   0.00381741
6232.741240  0.01010162   0.00381947
6232.741390  0.02352149   0.00382443
6232.741540  0.02100388   0.00382504
6232.741740  0.01905077   0.00382815
6232.741900  0.02379425   0.00383126
6232.742050  0.00842523   0.00383480
6232.742200  0.01771220   0.00383481
6232.742350  0.02130591   0.00383914
6232.742510  0.02095633   0.00384430
6232.742660  0.02050434   0.00384400
6232.742810  0.00861002   0.00384578
6232.743000  0.01444968   0.00385040
6232.743150  0.01456135   0.00385429
6232.743300  0.00837024   0.00385448
6232.743460  0.01596715   0.00385652
6232.743610  0.01401074   0.00385949
6232.743760  0.01723037   0.00386519
6232.743910  0.02613173   0.00386685
6232.744080  0.01350622   0.00387072
6232.744230  0.01741490   0.00387356
6232.744420  0.01892489   0.00387550
6232.744580  0.01709258   0.00388961
6232.745430  0.01110524   0.00389336
6232.745610  0.01894867   0.00389768
6232.745770  0.02169580   0.00390124
6232.745920  0.01735838   0.00390393
6232.746070  0.01743564   0.00390558
6232.746230  0.02416748   0.00391055
6232.746380  0.01511836   0.00391285
6232.746540  0.01310120   0.00391562
6232.746690  0.01081445   0.00391869
6232.746840  0.01706207   0.00392196
6232.746990  0.01460802   0.00392335
6232.747140  0.01547324   0.00392877
6232.747300  0.01209429   0.00393131
6232.747460  0.02346049   0.00393374
6232.747650  0.01296817   0.00393499
6232.747810  0.01733438   0.00393847
6232.747960  0.01789930   0.00394187
6232.748130  0.02386775   0.00394692
6232.748280  0.01457943   0.00394732
6232.748430  0.00889986   0.00395334
6232.748580  0.01951716   0.00395525
6232.748730  0.01810198   0.00395811
6232.748910  0.02321142   0.00396279
6232.749080  0.01619856   0.00396557
6232.749230  0.01707089   0.00396850
6232.749380  0.02306792   0.00397149
6232.749530  0.01910678   0.00397591
6232.749680  0.01275308   0.00397567
6232.749830  0.01878698   0.00398270
6232.749980  0.01435542   0.00398493
6232.750130  0.01279341   0.00398530
6232.750290  0.01602624   0.00399040
6232.750440  0.00824118   0.00399289
6232.750590  0.01404491   0.00399658
6232.750780  0.01518506   0.00400022
6232.750940  0.01451408   0.00400323
6232.751140  0.01436176   0.00400730
6232.751290  0.01700960   0.00401192
6232.751440  0.01613497   0.00401435
6232.751620  0.01257127   0.00401733
6232.751770  0.01778558   0.00402216
6232.751920  0.01536542   0.00402445
6232.752070  0.01854115   0.00402698
