6184.568100  0.00501154   0.00314048
6184.568330 -0.00405117   0.00313526
6184.568530  0.00522805   0.00314116
6184.568730  0.00157221   0.00313791
6184.568940  0.00346838   0.00314121
6184.569160 -0.00051781   0.00313299
6184.569360 -0.00363819   0.00313347
6184.569560 -0.00130351   0.00312938
6184.569790 -0.00167118   0.00313209
6184.569990  0.00462236   0.00313915
6184.570190 -0.00150344   0.00314172
6184.570380  0.00029525   0.00313120
6184.570590  0.00439302   0.00313390
6184.570790 -0.00721344   0.00313047
6184.570990 -0.00072347   0.00312757
6184.571180  0.01081659   0.00313341
6184.571390  0.00317052   0.00312979
6184.571590 -0.00055442   0.00312714
6184.571780  0.00773394   0.00313813
6184.571980  0.00276227   0.00312700
6184.572180  0.00167155   0.00312673
6184.572370  0.00469833   0.00312728
6184.572580 -0.00960001   0.00311682
6184.572780 -0.00093818   0.00312364
6184.572980  0.00158813   0.00312062
6184.573170  0.00107879   0.00312079
6184.573370 -0.00465672   0.00311535
6184.573580  0.00138426   0.00313283
6184.573770 -0.00560520   0.00311824
6184.573970  0.00001562   0.00312512
6184.574170  0.00618201   0.00312248
6184.574360  0.00275547   0.00312478
6184.574570 -0.00131799   0.00312068
6184.574770 -0.00102441   0.00311412
6184.574980  0.00502103   0.00312222
6184.575170  0.00434605   0.00312284
6184.575370  0.00042561   0.00311479
6184.575570 -0.00185382   0.00311181
6184.575780  0.00196037   0.00311260
6184.575970  0.00438170   0.00311705
6184.576170 -0.01294027   0.00310563
6184.576370  0.00824816   0.00311924
6184.576580 -0.00079794   0.00310843
6184.576770 -0.00317272   0.00310713
6184.576970 -0.00559580   0.00310551
6184.577210 -0.00374454   0.00310711
6184.577440 -0.00756074   0.00310277
6184.577640  0.00545671   0.00311630
6184.577850  0.00110205   0.00311350
6184.578040 -0.01153196   0.00309990
6184.578240  0.00014194   0.00311239
6184.578440 -0.00427910   0.00310398
6184.578640  0.00156885   0.00310875
6184.578840  0.00081516   0.00311155
6184.579040 -0.00454586   0.00310208
6184.579240 -0.00207423   0.00310635
6184.579450  0.00234550   0.00310451
6184.579640  0.00248122   0.00311608
6184.579850  0.00469245   0.00310268
6184.580050 -0.00537107   0.00310038
6184.580240  0.00354603   0.00310769
6184.580440  0.00122979   0.00310446
6184.580650 -0.00653183   0.00310405
6184.580850  0.00826504   0.00310794
6184.581040 -0.00081862   0.00310436
6184.581240 -0.00183955   0.00310267
6184.581450 -0.01066448   0.00310073
6184.581670  0.00203786   0.00310257
6184.581880 -0.00333698   0.00309824
6184.582120  0.00116949   0.00309758
6184.582350  0.00064240   0.00310434
6184.582550  0.00037376   0.00309693
6184.582740  0.00660414   0.00310024
6184.582950  0.00577155   0.00309643
6184.583150  0.00485693   0.00309849
6184.583360  0.00454347   0.00309764
6184.583590  0.00509747   0.00310586
6184.583790  0.00299955   0.00309827
6184.583980  0.00083246   0.00309295
6184.584190 -0.00770812   0.00308927
6184.584390 -0.00235160   0.00309232
6184.584600 -0.00413909   0.00309040
6184.584790 -0.00535744   0.00308746
6184.584990  0.00446425   0.00309880
6184.585200 -0.00541386   0.00309724
6184.585390  0.00021657   0.00309371
6184.585600  0.00019900   0.00309195
6184.585810 -0.00458552   0.00308735
6184.586010  0.00244954   0.00309325
6184.586200 -0.00289757   0.00309390
6184.586410  0.00773124   0.00309913
6184.586610 -0.00020683   0.00308805
6184.586810 -0.00340674   0.00308512
6184.587010  0.00602482   0.00309094
6184.587210  0.00505513   0.00309423
6184.587440 -0.00157923   0.00308965
6184.587710 -0.00706559   0.00308648
6184.587950  0.00398189   0.00309439
6184.588150  0.00140879   0.00309133
6184.588350  0.00430628   0.00309510
6184.588550 -0.00041526   0.00309336
6184.588750  0.00629723   0.00309421
6184.588950  0.00076997   0.00308277
6184.589180  0.00314059   0.00309096
6184.589440  0.00664537   0.00308910
6184.589690  0.00499038   0.00308755
6184.589920  0.00623370   0.00308963
6184.590130  0.00421021   0.00309272
6184.590320  0.00896144   0.00309061
6184.590520  0.00081490   0.00308740
6184.590720  0.00110489   0.00309348
6184.590930 -0.00346126   0.00308950
6184.591120  0.00335880   0.00308556
6184.591350  0.00617866   0.00309083
6184.591560  0.00179263   0.00308691
6184.591810  0.00934171   0.00309059
6184.592000 -0.00068519   0.00308333
6184.592210  0.00789983   0.00308866
6184.592410  0.00693161   0.00308697
6184.592600  0.00132030   0.00308478
6184.593070 -0.00819440   0.00307870
6184.593260  0.00072252   0.00308632
6184.593500 -0.00175669   0.00308433
6184.593690  0.01062230   0.00309431
6184.594100  0.00166606   0.00308864
6184.594290  0.00091912   0.00308188
6184.594500  0.00502195   0.00309453
6184.594700 -0.00113600   0.00308747
6184.594900  0.00088230   0.00308257
6184.595090  0.01375689   0.00309516
6184.595300  0.00656988   0.00308657
6184.595500 -0.00251406   0.00307990
6184.595690  0.01041579   0.00308721
6184.595900  0.00551584   0.00308802
6184.597940 -0.00133817   0.00309411
6184.598140  0.00268612   0.00310028
6184.598330  0.01250105   0.00310198
6184.598540  0.00433474   0.00309242
6184.598740  0.00717877   0.00309385
6184.598950  0.01294736   0.00309900
6184.599140  0.00897704   0.00309127
6184.599340  0.00480023   0.00309233
6184.599550  0.00090390   0.00309141
6184.599750  0.00817504   0.00309475
6184.599940  0.00297093   0.00309650
6184.600150  0.00242200   0.00309389
6184.600350  0.00444878   0.00309635
6184.600540  0.00081485   0.00308858
6184.600750  0.00545344   0.00309175
6184.600950  0.01065032   0.00309325
6184.601150  0.00787756   0.00309297
6184.601350  0.00261465   0.00309458
6184.601550  0.01038736   0.00310016
6184.601750  0.01108612   0.00309677
6184.601960  0.00225188   0.00309057
6184.602150  0.00576282   0.00309963
6184.602350  0.00486072   0.00309600
6184.602560  0.00696810   0.00310074
6184.602800  0.00737234   0.00309468
