2454673.5855547  1.011844       0.007850
2454673.5855899  0.991340       0.008004
2454673.5856250  1.009233       0.007888
2454673.5856602  1.005120       0.007956
2454673.5856952  1.006593       0.007882
2454673.5857304  1.014650       0.007864
2454673.5857655  1.004113       0.007929
2454673.5858007  1.013747       0.007871
2454673.5858358  0.999615       0.007938
2454673.5858708  1.006277       0.007839
2454673.5859060  0.997582       0.007954
2454673.5859411  1.003535       0.007966
2454673.5859763  0.998314       0.007982
2454673.5860114  0.987708       0.008021
2454673.5860465  1.001228       0.007911
2454673.5860816  1.010054       0.007889
2454673.5861168  0.997749       0.007988
2454673.5861519  1.004465       0.007924
2454673.5861871  1.008945       0.007904
2454673.5862221  0.995839       0.007981
2454673.5862573  0.994999       0.007983
2454673.5862925  0.994200       0.007993
2454673.5863276  1.006155       0.007912
2454673.5863628  1.009268       0.007914
2454673.5863980  0.997903       0.007951
2454673.5864330  0.992342       0.008006
2454673.5864682  1.001335       0.007934
2454673.5865033  0.997569       0.007978
2454673.5865385  1.010000       0.007902
2454673.5865735  1.001469       0.007967
2454673.5866082  1.004254       0.007933
2454673.5866432  1.000727       0.007979
2454673.5866784  0.994231       0.007988
2454673.5867141  0.990159       0.008053
2454673.5867487  1.005766       0.007918
2454673.5867837  1.006863       0.007929
2454673.5868189  0.999913       0.007973
2454673.5868540  1.009196       0.007930
2454673.5868892  0.999196       0.007943
2454673.5869242  0.999999       0.007959
2454673.5869594  1.003090       0.007904
2454673.5869947  1.003894       0.007897
2454673.5870298  0.992855       0.008010
2454673.5870650  0.999137       0.007942
2454673.5871001  1.000666       0.007959
2454673.5871351  1.003800       0.007899
2454673.5871703  0.994774       0.007972
2454673.5872054  0.996996       0.007925
2454673.5872406  1.001339       0.007934
2454673.5872757  0.995555       0.007985
2454673.5873109  1.000699       0.007922
2454673.5873459  0.999762       0.007925
2454673.5873811  0.993301       0.007946
2454673.5874162  0.994172       0.007934
2454673.5874514  1.002973       0.007905
2454673.5874864  0.995841       0.007921
2454673.5875216  0.999549       0.007975
2454673.5875568  1.004050       0.007924
2454673.5875919  1.000137       0.007947
2454673.5876271  0.991010       0.007993
2454673.5876623  0.996013       0.007916
2454673.5876973  0.988296       0.008014
2454673.5877325  1.008422       0.007828
2454673.5877670  1.005104       0.007845
2454673.5878022  0.996739       0.007912
2454673.5878373  0.988447       0.007975
2454673.5878723  1.012010       0.007827
2454673.5879075  0.987340       0.007965
2454673.5879426  0.995408       0.007941
2454673.5879778  0.989229       0.007921
2454673.5880128  0.999569       0.007897
2454673.5880480  1.009754       0.007805
2454673.5880831  1.004347       0.007830
2454673.5881183  1.000895       0.007863
2454673.5881534  0.995561       0.007925
2454673.5881886  1.003479       0.007857
