#SMARTS
WASP-18 2455133.553364 0.99007 0.00392
WASP-18 2455133.553594 0.99258 0.00396
WASP-18 2455133.553824 0.99630 0.00392
WASP-18 2455133.554054 0.98494 0.00387
WASP-18 2455133.554274 1.00688 0.00395
WASP-18 2455133.554504 0.99120 0.00391
WASP-18 2455133.554734 1.00132 0.00396
WASP-18 2455133.554964 1.00277 0.00393
WASP-18 2455133.555194 0.99521 0.00393
WASP-18 2455133.555494 1.00241 0.00396
WASP-18 2455133.555724 1.00761 0.00397
WASP-18 2455133.555944 0.99278 0.00394
WASP-18 2455133.556174 1.00279 0.00395
WASP-18 2455133.556404 1.00034 0.00394
WASP-18 2455133.556634 1.00234 0.00394
WASP-18 2455133.556864 0.99911 0.00395
WASP-18 2455133.557084 0.98848 0.00388
WASP-18 2455133.557314 0.99074 0.00387
WASP-18 2455133.557544 1.00363 0.00398
WASP-18 2455133.557774 1.00575 0.00395
WASP-18 2455133.558004 0.99443 0.00388
WASP-18 2455133.558234 1.00106 0.00396
WASP-18 2455133.558464 1.00194 0.00392
WASP-18 2455133.558684 0.99630 0.00394
WASP-18 2455133.558914 0.98893 0.00390
WASP-18 2455133.559134 0.99374 0.00387
WASP-18 2455133.559374 1.00020 0.00396
WASP-18 2455133.559604 1.00370 0.00396
WASP-18 2455133.559824 0.99603 0.00390
WASP-18 2455133.560134 1.00046 0.00397
WASP-18 2455133.560354 0.99750 0.00395
WASP-18 2455133.560584 0.99218 0.00394
WASP-18 2455133.560814 0.99778 0.00395
WASP-18 2455133.561044 0.99490 0.00394
WASP-18 2455133.561274 1.00224 0.00394
WASP-18 2455133.561504 0.99391 0.00391
WASP-18 2455133.561724 0.99670 0.00398
WASP-18 2455133.561954 0.99757 0.00400
WASP-18 2455133.562184 0.98688 0.00390
WASP-18 2455133.562414 0.99447 0.00395
WASP-18 2455133.562644 1.00639 0.00401
WASP-18 2455133.562863 0.99614 0.00392
WASP-18 2455133.563093 0.98718 0.00390
WASP-18 2455133.563313 0.99615 0.00399
WASP-18 2455133.563543 0.99715 0.00392
WASP-18 2455133.563773 0.99904 0.00395
WASP-18 2455133.564003 0.99923 0.00393
WASP-18 2455133.564233 1.00115 0.00398
WASP-18 2455133.564453 1.00045 0.00398
WASP-18 2455133.564683 0.99583 0.00396
WASP-18 2455133.564923 0.98870 0.00388
WASP-18 2455133.565143 1.00415 0.00400
WASP-18 2455133.565373 0.99586 0.00393
WASP-18 2455133.565603 0.99231 0.00393
WASP-18 2455133.565833 0.99019 0.00389
WASP-18 2455133.566053 0.99408 0.00389
WASP-18 2455133.566283 1.00263 0.00393
WASP-18 2455133.566513 0.99179 0.00391
WASP-18 2455133.566743 1.00584 0.00395
WASP-18 2455133.567073 0.99447 0.00392
WASP-18 2455133.567303 0.99401 0.00396
WASP-18 2455133.567533 0.99549 0.00395
WASP-18 2455133.567763 1.00093 0.00395
WASP-18 2455133.567983 0.98909 0.00389
WASP-18 2455133.568223 1.00958 0.00397
WASP-18 2455133.568443 1.00236 0.00395
WASP-18 2455133.568673 0.99527 0.00397
WASP-18 2455133.568903 1.00102 0.00394
WASP-18 2455133.569133 0.99808 0.00390
WASP-18 2455133.569363 0.99711 0.00398
WASP-18 2455133.569583 1.00285 0.00395
WASP-18 2455133.569813 1.00243 0.00400
WASP-18 2455133.570043 1.00171 0.00394
WASP-18 2455133.570273 0.99420 0.00392
WASP-18 2455133.570503 0.99399 0.00395
WASP-18 2455133.570733 1.01058 0.00400
WASP-18 2455133.570953 0.99031 0.00389
WASP-18 2455133.571183 0.99509 0.00396
WASP-18 2455133.571413 0.99497 0.00396
WASP-18 2455133.571643 0.99313 0.00396
WASP-18 2455133.571873 1.01896 0.00402
WASP-18 2455133.572113 1.00087 0.00396
WASP-18 2455133.572343 0.99809 0.00401
WASP-18 2455133.572563 0.99577 0.00397
WASP-18 2455133.572793 1.00930 0.00399
WASP-18 2455133.573023 0.99586 0.00396
WASP-18 2455133.573253 0.99245 0.00390
WASP-18 2455133.573483 0.99860 0.00392
WASP-18 2455133.573713 1.00091 0.00394
WASP-18 2455133.574003 1.00184 0.00396
WASP-18 2455133.574223 1.00576 0.00397
WASP-18 2455133.574453 0.99812 0.00396
WASP-18 2455133.574683 0.99919 0.00390
WASP-18 2455133.574913 0.99284 0.00391
WASP-18 2455133.575143 1.00590 0.00395
WASP-18 2455133.575363 0.99964 0.00397
WASP-18 2455133.575603 1.00002 0.00397
WASP-18 2455133.575823 1.00235 0.00401
WASP-18 2455133.576053 1.01042 0.00401
WASP-18 2455133.576283 0.99467 0.00391
WASP-18 2455133.576513 0.99957 0.00393
WASP-18 2455133.576743 0.99894 0.00395
WASP-18 2455133.576973 1.00404 0.00396
WASP-18 2455133.577193 0.99233 0.00411
WASP-18 2455133.577423 0.98994 0.00393
WASP-18 2455133.577653 1.00700 0.00399
WASP-18 2455133.577883 1.00525 0.00395
WASP-18 2455133.578113 1.00425 0.00394
WASP-18 2455133.578343 1.01116 0.00401
WASP-18 2455133.578573 1.01139 0.00402
WASP-18 2455133.578803 0.99495 0.00392
WASP-18 2455133.579023 1.00479 0.00399
WASP-18 2455133.579253 1.00062 0.00395
WASP-18 2455133.579483 0.99870 0.00397
WASP-18 2455133.579713 0.99598 0.00414
WASP-18 2455133.579933 0.99348 0.00392
WASP-18 2455133.580163 1.00221 0.00395
WASP-18 2455133.580393 0.99651 0.00398
WASP-18 2455133.580623 1.00001 0.00392
WASP-18 2455133.580913 1.00102 0.00399
WASP-18 2455133.581143 0.99897 0.00393
WASP-18 2455133.581363 0.99258 0.00398
WASP-18 2455133.581593 1.00478 0.00394
WASP-18 2455133.581823 1.00855 0.00401
WASP-18 2455133.582053 0.99320 0.00393
WASP-18 2455133.582273 0.99639 0.00394
WASP-18 2455133.582513 1.00067 0.00394
WASP-18 2455133.582733 0.99056 0.00402
WASP-18 2455133.582963 0.99830 0.00396
WASP-18 2455133.583193 0.99474 0.00391
WASP-18 2455133.583423 0.99976 0.00394
WASP-18 2455133.583653 0.99016 0.00388
WASP-18 2455133.583883 0.99062 0.00392
WASP-18 2455133.584103 0.99567 0.00393
WASP-18 2455133.584323 0.99749 0.00393
WASP-18 2455133.584553 0.99444 0.00394
WASP-18 2455133.584783 1.00835 0.00398
WASP-18 2455133.585013 1.00098 0.00397
WASP-18 2455133.585243 0.99068 0.00387
WASP-18 2455133.585463 0.99789 0.00395
WASP-18 2455133.585693 0.97519 0.00383
WASP-18 2455133.585923 0.99592 0.00395
WASP-18 2455133.586153 0.99307 0.00390
WASP-18 2455133.586383 0.99758 0.00394
WASP-18 2455133.586613 1.00049 0.00392
WASP-18 2455133.586833 0.99848 0.00397
WASP-18 2455133.587063 0.99251 0.00390
WASP-18 2455133.587293 0.98990 0.00389
WASP-18 2455133.587523 0.99586 0.00396
WASP-18 2455133.587823 0.99324 0.00389
WASP-18 2455133.589682 0.99151 0.00390
WASP-18 2455133.589902 0.98475 0.00390
WASP-18 2455133.590132 0.99817 0.00397
WASP-18 2455133.590362 0.99800 0.00393
WASP-18 2455133.590582 0.99816 0.00393
WASP-18 2455133.590822 0.99298 0.00390
WASP-18 2455133.591052 1.00193 0.00397
WASP-18 2455133.591292 0.99583 0.00394
WASP-18 2455133.591532 1.00405 0.00396
WASP-18 2455133.591772 1.00835 0.00393
WASP-18 2455133.592012 1.00164 0.00396
WASP-18 2455133.592242 1.00454 0.00393
WASP-18 2455133.592482 0.99455 0.00390
WASP-18 2455133.592722 1.00741 0.00395
WASP-18 2455133.592962 0.99312 0.00392
WASP-18 2455133.593212 0.99815 0.00394
WASP-18 2455133.593432 1.00223 0.00392
WASP-18 2455133.593672 0.98975 0.00389
WASP-18 2455133.593922 0.99768 0.00394
WASP-18 2455133.594162 1.00184 0.00394
WASP-18 2455133.594412 0.99185 0.00392
WASP-18 2455133.594652 1.00243 0.00396
WASP-18 2455133.594892 1.00733 0.00399
WASP-18 2455133.595142 1.00688 0.00398
WASP-18 2455133.595362 0.99017 0.00390
WASP-18 2455133.595582 1.00994 0.00393
WASP-18 2455133.595812 0.99674 0.00392
WASP-18 2455133.596042 1.00363 0.00399
WASP-18 2455133.596272 0.99305 0.00394
WASP-18 2455133.596502 1.00474 0.00401
WASP-18 2455133.596812 0.99738 0.00392
WASP-18 2455133.597032 1.00217 0.00395
WASP-18 2455133.597262 1.00630 0.00396
WASP-18 2455133.597492 1.00519 0.00395
WASP-18 2455133.597722 1.00129 0.00395
WASP-18 2455133.597952 0.99260 0.00393
WASP-18 2455133.598182 0.98047 0.00387
WASP-18 2455133.598412 0.99444 0.00392
WASP-18 2455133.598642 1.02207 0.00402
WASP-18 2455133.598872 0.99945 0.00395
WASP-18 2455133.599102 1.00417 0.00397
WASP-18 2455133.599332 0.99016 0.00393
WASP-18 2455133.599562 0.99112 0.00388
WASP-18 2455133.599792 1.00613 0.00396
WASP-18 2455133.600022 0.98741 0.00386
WASP-18 2455133.600252 0.98484 0.00385
WASP-18 2455133.600502 1.00000 0.00395
WASP-18 2455133.600722 1.00035 0.00396
WASP-18 2455133.600952 1.00060 0.00395
WASP-18 2455133.601182 1.00056 0.00395
WASP-18 2455133.601412 1.00029 0.00393
WASP-18 2455133.601642 0.99160 0.00389
WASP-18 2455133.601872 1.00091 0.00396
WASP-18 2455133.602102 1.00232 0.00388
WASP-18 2455133.602332 1.00340 0.00394
WASP-18 2455133.602562 1.00707 0.00396
WASP-18 2455133.602792 1.00155 0.00401
WASP-18 2455133.603012 0.99550 0.00393
WASP-18 2455133.603252 1.00024 0.00392
WASP-18 2455133.603472 0.99047 0.00390
WASP-18 2455133.603782 0.99603 0.00393
WASP-18 2455133.604002 1.00074 0.00393
WASP-18 2455133.604232 1.00041 0.00392
WASP-18 2455133.604462 0.99062 0.00387
WASP-18 2455133.604692 0.99264 0.00389
WASP-18 2455133.604922 0.99838 0.00392
WASP-18 2455133.605152 1.00086 0.00395
WASP-18 2455133.605382 1.00313 0.00392
WASP-18 2455133.605612 0.99389 0.00392
WASP-18 2455133.605842 0.99768 0.00389
WASP-18 2455133.606072 1.00594 0.00394
WASP-18 2455133.606292 1.00139 0.00391
WASP-18 2455133.606522 0.98787 0.00388
WASP-18 2455133.606752 1.00226 0.00397
WASP-18 2455133.606982 0.99533 0.00389
WASP-18 2455133.607212 0.99369 0.00387
WASP-18 2455133.607432 1.00524 0.00393
WASP-18 2455133.607692 1.00298 0.00398
WASP-18 2455133.607922 1.00317 0.00395
WASP-18 2455133.608152 1.00211 0.00394
WASP-18 2455133.608382 0.99839 0.00391
WASP-18 2455133.608612 0.99311 0.00394
WASP-18 2455133.608842 0.99535 0.00392
WASP-18 2455133.609072 1.00761 0.00395
WASP-18 2455133.609302 1.00342 0.00395
WASP-18 2455133.609532 0.99792 0.00392
WASP-18 2455133.609762 1.00159 0.00394
WASP-18 2455133.609992 0.99859 0.00392
WASP-18 2455133.610222 0.99442 0.00389
WASP-18 2455133.610452 0.98911 0.00386
WASP-18 2455133.610772 1.00429 0.00981
WASP-18 2455133.610992 0.99936 0.00388
WASP-18 2455133.611222 0.99416 0.00385
WASP-18 2455133.611452 0.99650 0.00395
WASP-18 2455133.611682 0.99951 0.00391
WASP-18 2455133.611912 1.00009 0.00390
WASP-18 2455133.612142 0.99128 0.00391
WASP-18 2455133.612372 0.99738 0.00389
WASP-18 2455133.612602 0.99294 0.00389
WASP-18 2455133.612832 1.00173 0.00393
WASP-18 2455133.613052 0.99253 0.00386
WASP-18 2455133.613282 1.00333 0.00394
WASP-18 2455133.613512 0.99797 0.00390
WASP-18 2455133.613741 0.99899 0.00392
WASP-18 2455133.613981 0.99681 0.00393
WASP-18 2455133.614201 0.99527 0.00395
WASP-18 2455133.614431 0.99729 0.00387
WASP-18 2455133.614661 0.99814 0.00391
WASP-18 2455133.614911 0.99946 0.00396
WASP-18 2455133.615141 1.00325 0.00394
WASP-18 2455133.615371 1.00014 0.00395
WASP-18 2455133.615601 0.99757 0.00393
WASP-18 2455133.615831 1.00105 0.00393
WASP-18 2455133.616061 0.99313 0.00387
WASP-18 2455133.616291 1.01059 0.00395
WASP-18 2455133.616521 0.99514 0.00386
WASP-18 2455133.616751 0.99301 0.00390
WASP-18 2455133.616981 0.99194 0.00388
WASP-18 2455133.617211 0.99553 0.00390
WASP-18 2455133.617441 0.99782 0.00388
WASP-18 2455133.617751 1.00047 0.00389
WASP-18 2455133.617971 0.99852 0.00388
WASP-18 2455133.618201 0.99581 0.00389
WASP-18 2455133.618431 1.00577 0.00394
WASP-18 2455133.618661 0.99943 0.00389
WASP-18 2455133.618891 0.99481 0.00389
WASP-18 2455133.619121 0.98849 0.00388
WASP-18 2455133.619351 0.99684 0.00391
WASP-18 2455133.619581 0.99842 0.00390
WASP-18 2455133.619811 0.99348 0.00390
WASP-18 2455133.620041 1.00338 0.00392
WASP-18 2455133.620271 0.99819 0.00390
WASP-18 2455133.620501 0.99652 0.00387
WASP-18 2455133.620731 0.99693 0.00388
WASP-18 2455133.620961 0.99372 0.00385
WASP-18 2455133.621191 1.00353 0.00394
WASP-18 2455133.621431 1.00111 0.00392
WASP-18 2455133.621661 1.00483 0.00391
WASP-18 2455133.621911 1.00167 0.00390
WASP-18 2455133.622141 1.00447 0.00392
WASP-18 2455133.622371 1.00227 0.00391
WASP-18 2455133.622601 1.00048 0.00388
WASP-18 2455133.622831 0.99848 0.00395
WASP-18 2455133.623061 0.99756 0.00393
WASP-18 2455133.623291 0.99814 0.00388
WASP-18 2455133.623521 0.99167 0.00386
WASP-18 2455133.623751 0.99823 0.00394
WASP-18 2455133.623981 0.99698 0.00390
WASP-18 2455133.624211 0.98976 0.00385
WASP-18 2455133.624441 1.00069 0.00388
WASP-18 2455133.624771 1.00124 0.00389
WASP-18 2455133.624991 1.00186 0.00392
WASP-18 2455133.625231 0.99560 0.00391
WASP-18 2455133.625461 0.99345 0.00387
WASP-18 2455133.625691 0.99811 0.00389
WASP-18 2455133.625921 0.99769 0.00389
WASP-18 2455133.626151 1.00134 0.00393
WASP-18 2455133.626381 0.99914 0.00391
WASP-18 2455133.626611 1.00253 0.00394
WASP-18 2455133.626841 1.00077 0.00393
WASP-18 2455133.627071 1.00335 0.00394
WASP-18 2455133.627301 0.99023 0.00388
WASP-18 2455133.627531 0.99600 0.00390
WASP-18 2455133.627761 0.99144 0.00384
WASP-18 2455133.627991 0.99517 0.00391
WASP-18 2455133.628221 0.99665 0.00394
WASP-18 2455133.628451 0.99711 0.00387
WASP-18 2455133.628681 0.99882 0.00387
WASP-18 2455133.628931 0.99836 0.00388
WASP-18 2455133.629151 0.99994 0.00389
WASP-18 2455133.629381 0.99493 0.00388
WASP-18 2455133.629611 1.00011 0.00396
WASP-18 2455133.629841 0.99578 0.00387
WASP-18 2455133.630071 0.99835 0.00392
WASP-18 2455133.630301 1.00288 0.00396
WASP-18 2455133.630521 0.99932 0.00390
WASP-18 2455133.630751 0.99961 0.00393
WASP-18 2455133.630981 0.99875 0.00393
WASP-18 2455133.631211 0.99408 0.00389
WASP-18 2455133.631441 0.99755 0.00390
WASP-18 2455133.631671 1.00183 0.00391
WASP-18 2455133.631901 1.00226 0.00391
WASP-18 2455133.632131 1.00003 0.00389
WASP-18 2455133.632361 1.00253 0.00392
WASP-18 2455133.632581 0.99955 0.00393
WASP-18 2455133.632821 0.99751 0.00390
WASP-18 2455133.633051 0.99434 0.00389
WASP-18 2455133.633281 0.99732 0.00389
WASP-18 2455133.633511 0.98632 0.00387
WASP-18 2455133.633741 0.99813 0.00390
WASP-18 2455133.633971 1.00239 0.00391
WASP-18 2455133.634201 1.00375 0.00389
WASP-18 2455133.634431 0.98804 0.00388
WASP-18 2455133.634661 0.99190 0.00391
WASP-18 2455133.634891 1.00126 0.00394
WASP-18 2455133.635121 0.99747 0.00390
WASP-18 2455133.635351 0.99804 0.00385
WASP-18 2455133.635581 1.00065 0.00392
WASP-18 2455133.635811 1.00307 0.00391
WASP-18 2455133.636071 1.00072 0.00391
WASP-18 2455133.636371 0.99460 0.00390
WASP-18 2455133.636601 0.99605 0.00388
WASP-18 2455133.636831 0.99968 0.00394
WASP-18 2455133.637061 0.99817 0.00392
WASP-18 2455133.637291 0.99680 0.00397
WASP-18 2455133.637521 0.99525 0.00393
WASP-18 2455133.637751 0.99679 0.00394
WASP-18 2455133.637981 1.00104 0.00393
WASP-18 2455133.638211 0.99722 0.00387
WASP-18 2455133.638441 0.99909 0.00397
WASP-18 2455133.638671 0.99813 0.00390
WASP-18 2455133.638901 0.99850 0.00395
WASP-18 2455133.639121 1.00366 0.00392
WASP-18 2455133.639360 0.99696 0.00390
WASP-18 2455133.639590 0.99330 0.00394
WASP-18 2455133.639820 0.99793 0.00395
WASP-18 2455133.640050 0.99915 0.00393
WASP-18 2455133.640280 0.99921 0.00392
WASP-18 2455133.640510 0.99722 0.00390
WASP-18 2455133.640740 1.00099 0.00391
WASP-18 2455133.640970 0.99165 0.00390
WASP-18 2455133.641200 0.99734 0.00555
WASP-18 2455133.641430 0.99971 0.00392
WASP-18 2455133.641660 1.00047 0.00392
WASP-18 2455133.641890 1.00027 0.00389
WASP-18 2455133.642120 0.99661 0.00392
WASP-18 2455133.642350 1.00417 0.00394
WASP-18 2455133.642570 1.00109 0.00392
WASP-18 2455133.642800 0.99757 0.00389
WASP-18 2455133.643050 0.99729 0.00393
WASP-18 2455133.643360 0.99945 0.00388
WASP-18 2455133.643590 1.00125 0.00396
WASP-18 2455133.643810 0.99976 0.00392
WASP-18 2455133.644040 0.99526 0.00392
WASP-18 2455133.644260 1.00217 0.00392
WASP-18 2455133.644490 1.00274 0.00394
WASP-18 2455133.644720 0.99148 0.00385
WASP-18 2455133.644960 0.99926 0.00393
WASP-18 2455133.645190 1.00416 0.00395
WASP-18 2455133.645420 0.99604 0.00390
WASP-18 2455133.645650 0.99510 0.00385
WASP-18 2455133.645880 0.99838 0.00394
WASP-18 2455133.646110 0.99749 0.00391
WASP-18 2455133.646340 0.99777 0.00391
WASP-18 2455133.646570 1.00348 0.00392
WASP-18 2455133.646800 0.96798 0.00378
WASP-18 2455133.647030 0.99714 0.00391
WASP-18 2455133.647260 0.98595 0.00386
WASP-18 2455133.647480 1.00250 0.00392
WASP-18 2455133.647710 0.99484 0.00391
WASP-18 2455133.647940 0.99128 0.00391
WASP-18 2455133.648170 1.00102 0.00389
WASP-18 2455133.648400 0.99914 0.00397
WASP-18 2455133.648630 0.99306 0.00389
WASP-18 2455133.648860 0.99697 0.00391
WASP-18 2455133.649090 0.99712 0.00390
WASP-18 2455133.649320 1.00364 0.00389
WASP-18 2455133.649550 1.00343 0.00391
WASP-18 2455133.649780 0.99186 0.00386
WASP-18 2455133.650030 1.00477 0.00399
WASP-18 2455133.650340 0.99310 0.00390
WASP-18 2455133.650560 0.99173 0.00388
WASP-18 2455133.650790 1.00423 0.00392
WASP-18 2455133.651020 0.99771 0.00391
WASP-18 2455133.651250 0.99788 0.00390
WASP-18 2455133.651480 0.99359 0.00389
WASP-18 2455133.651710 0.99026 0.00392
WASP-18 2455133.651940 0.99366 0.00388
WASP-18 2455133.652170 1.00530 0.00394
WASP-18 2455133.652400 1.00019 0.00392
WASP-18 2455133.652630 0.99903 0.00390
WASP-18 2455133.652860 0.99251 0.00389
WASP-18 2455133.653090 0.99115 0.00388
WASP-18 2455133.653320 1.00277 0.00393
WASP-18 2455133.653540 0.99445 0.00386
WASP-18 2455133.653770 1.00162 0.00393
WASP-18 2455133.654000 0.99148 0.00389
WASP-18 2455133.654230 1.00626 0.00395
WASP-18 2455133.654460 0.99762 0.00392
WASP-18 2455133.654690 0.99376 0.00390
WASP-18 2455133.654920 0.99729 0.00387
WASP-18 2455133.655150 0.99306 0.00388
WASP-18 2455133.655380 0.99003 0.00388
WASP-18 2455133.655610 0.99437 0.00391
WASP-18 2455133.655840 0.99880 0.00393
WASP-18 2455133.656070 0.99158 0.00388
WASP-18 2455133.656300 0.99644 0.00392
WASP-18 2455133.656530 0.99377 0.00388
WASP-18 2455133.656760 0.99569 0.00390
WASP-18 2455133.657010 0.99365 0.00391
WASP-18 2455133.657240 0.99252 0.00389
WASP-18 2455133.657460 0.99631 0.00393
WASP-18 2455133.657690 0.98988 0.00390
WASP-18 2455133.657920 1.00009 0.00389
WASP-18 2455133.658150 0.99743 0.00389
WASP-18 2455133.658380 0.99785 0.00392
WASP-18 2455133.658610 0.99931 0.00391
WASP-18 2455133.658840 0.99762 0.00391
WASP-18 2455133.659070 0.99564 0.00389
WASP-18 2455133.659300 0.99816 0.00393
WASP-18 2455133.659530 0.99651 0.00387
WASP-18 2455133.659760 0.99249 0.00391
WASP-18 2455133.659990 1.00251 0.00396
WASP-18 2455133.660220 0.99521 0.00394
WASP-18 2455133.660450 0.99719 0.00393
WASP-18 2455133.660680 0.99590 0.00391
WASP-18 2455133.660900 0.99767 0.00763
WASP-18 2455133.661130 0.99531 0.00387
WASP-18 2455133.661360 0.99662 0.00391
WASP-18 2455133.661590 0.98602 0.00390
WASP-18 2455133.661900 0.99369 0.00389
WASP-18 2455133.662140 1.00665 0.00399
WASP-18 2455133.662370 0.98729 0.00385
WASP-18 2455133.662600 0.99713 0.00396
WASP-18 2455133.662830 0.99969 0.00394
WASP-18 2455133.663060 0.99685 0.00395
WASP-18 2455133.663290 1.00617 0.00393
WASP-18 2455133.663520 0.99610 0.00392
WASP-18 2455133.663750 1.00265 0.00394
WASP-18 2455133.663980 0.98939 0.00390
WASP-18 2455133.664210 0.99440 0.00389
WASP-18 2455133.664439 0.99726 0.00393
WASP-18 2455133.664670 1.00419 0.00395
WASP-18 2455133.664899 0.99329 0.00385
WASP-18 2455133.665129 1.00237 0.00391
WASP-18 2455133.665359 0.99271 0.00388
WASP-18 2455133.665589 0.98861 0.00388
WASP-18 2455133.665819 0.99299 0.00388
WASP-18 2455133.666049 1.00103 0.00394
WASP-18 2455133.666279 1.00259 0.00391
WASP-18 2455133.666509 0.99025 0.00386
WASP-18 2455133.666739 1.00349 0.00393
WASP-18 2455133.666969 0.99660 0.00390
WASP-18 2455133.667199 1.00377 0.00393
WASP-18 2455133.667429 0.99161 0.00388
WASP-18 2455133.667669 0.99617 0.00392
WASP-18 2455133.667899 0.99759 0.00390
