HAT-P-21    6700.5113537    -53.28293  0.00434
HAT-P-21    6701.4938693    -53.46211  0.00381
HAT-P-21    6723.5591538    -52.40384  0.00528
HAT-P-21    6724.4414765    -52.86306  0.00638
HAT-P-21    6724.4488144    -52.86542  0.00630
HAT-P-21    6724.4559092    -52.87183  0.00599
HAT-P-21    6724.4632238    -52.87334  0.00572
HAT-P-21    6724.4704459    -52.87144  0.00602
HAT-P-21    6724.4777953    -52.88045  0.00696
HAT-P-21    6724.4854225    -52.88367  0.00755
HAT-P-21    7027.6132375    -53.34672  0.00822
HAT-P-21    7142.6426081    -53.42931  0.00572
HAT-P-21    7143.6032197    -52.81878  0.00378
HAT-P-21    7144.5961662    -52.49139  0.00562
HAT-P-21    7177.3956190    -52.46196  0.00412
HAT-P-21    7178.4542145    -53.07296  0.00581
HAT-P-22    6295.6214561     12.51711  0.00079
HAT-P-22    6298.7642665     12.55564  0.00082
HAT-P-22    6299.6085258     12.33749  0.00068
HAT-P-22    6322.6832476     12.61281  0.00063
HAT-P-22    6323.6310805     12.94720  0.00259
HAT-P-22    6344.4753290     12.32156  0.00068
HAT-P-22    6365.6506613     12.87270  0.00115
HAT-P-22    6375.5026138     12.76967  0.00129
HAT-P-22    6377.6005131     12.79282  0.00099
HAT-P-22    6382.5712975     12.40344  0.00065
HAT-P-22    6407.5380482     12.81954  0.00098
HAT-P-22    6622.7576970     12.81662  0.00070
HAT-P-22    6631.7299753     12.93448  0.00106
HAT-P-22    6700.4992492     12.44152  0.00079
HAT-P-22    6702.4833282     12.94910  0.00079
HAT-P-22    6724.4276005     12.74191  0.00074
HAT-P-22    6728.6232469     12.87848  0.00120
HAT-P-22    6751.4400623     12.70662  0.00096
HAT-P-22    6751.4471568     12.70393  0.00098
HAT-P-22    6751.4544364     12.69842  0.00092
HAT-P-22    6751.4617044     12.69521  0.00093
HAT-P-22    6751.4688683     12.69221  0.00091
HAT-P-22    6751.4761016     12.68676  0.00091
HAT-P-22    6751.4832539     12.68245  0.00094
HAT-P-22    6751.4905914     12.67888  0.00094
HAT-P-22    6751.4978363     12.67390  0.00093
HAT-P-22    6751.6135578     12.60059  0.00135
HAT-P-22    6751.6207101     12.59569  0.00143
HAT-P-22    6751.6280707     12.59092  0.00135
HAT-P-22    6751.6350263     12.58675  0.00129
HAT-P-22    6751.6424332     12.58337  0.00137
HAT-P-22    6751.6494235     12.57912  0.00136
HAT-P-22    6751.6568304     12.57363  0.00148
HAT-P-22    6998.6527078     12.79036  0.00143
HAT-P-22    6999.7226329     12.32045  0.00144
HAT-P-22    7069.6071593     12.61243  0.00454
HAT-P-22    7472.4641639     12.49972  0.00159
HAT-P-22    7526.4654365     12.33750  0.00103
HAT-P-22    7549.3943908     12.42418  0.00108
HAT-P-24    6295.7336767     -1.66828  0.01724
HAT-P-24    6296.7071923     -1.60417  0.01475
HAT-P-24    6297.6790396     -1.77332  0.02664
HAT-P-24    6298.6136166     -1.78051  0.01657
HAT-P-24    6299.6464099     -1.61508  0.01277
HAT-P-24    6305.5539312     -1.71798  0.01370
HAT-P-24    6323.5542833     -1.64594  0.03753
HAT-P-24    6570.7356867     -1.71208  0.01669
HAT-P-24    6603.7391828     -1.78097  0.01354
HAT-P-24    6605.7648693     -1.65309  0.02555
HAT-P-24    6606.7418170     -1.77153  0.02083
HAT-P-24    6621.7739812     -1.64095  0.02245
HAT-P-24    7113.3877799     -1.80212  0.01840
HAT-P-29    6166.7249091    -21.70433  0.00835
HAT-P-29    6506.6641578    -21.56803  0.01007
HAT-P-29    6544.6103915    -21.67490  0.00594
HAT-P-29    6548.6533710    -21.67592  0.00873
HAT-P-29    6566.7244213    -21.71086  0.00445
HAT-P-29    6570.7032469    -21.61152  0.00675
HAT-P-29    6579.5740408    -21.64971  0.00713
HAT-P-29    6580.7132622    -21.57343  0.01281
HAT-P-29    6582.5197048    -21.64623  0.00539
HAT-P-29    6582.5319622    -21.64499  0.00532
HAT-P-29    6582.5430158    -21.63295  0.00558
HAT-P-29    6582.5535138    -21.64500  0.00563
HAT-P-29    6582.7143296    -21.65593  0.00521
HAT-P-29    6582.7248393    -21.65331  0.00570
HAT-P-29    6582.7360318    -21.65937  0.00623
HAT-P-29    6582.7464604    -21.66415  0.00666
HAT-P-29    6582.7590997    -21.67002  0.00718
HAT-P-29    6604.6638503    -21.60396  0.00809
HAT-P-29    6653.4955659    -21.66676  0.00673
HAT-P-29    6877.7005717    -21.60385  0.00716
HAT-P-29    6975.7109395    -21.57664  0.00826
HAT-P-29    6976.6718158    -21.58821  0.00531
HAT-P-29    7004.5579550    -21.57342  0.01110
HAT-P-29    7257.7249695    -21.62197  0.00670
HAT-P-29    7271.7490574    -21.65511  0.00591
HAT-P-30    6295.6894831     44.76530  0.00302
HAT-P-30    6296.6506058     44.75710  0.00175
HAT-P-30    6298.6261587     44.78796  0.00267
HAT-P-30    6299.7192253     44.69620  0.00203
HAT-P-30    6322.6152208     44.63241  0.00194
HAT-P-30    6324.6674223     44.76936  0.01204
HAT-P-30    6404.4529302     44.63369  0.00781
HAT-P-30    6405.4397453     44.79329  0.00497
HAT-P-30    6586.7325991     44.64472  0.00249
HAT-P-30    6622.7348316     44.74302  0.00218
HAT-P-30    6631.6642469     44.65480  0.00237
HAT-P-30    6993.6959738     44.75775  0.00546
HAT-P-30    6998.6408468     44.80352  0.00335
HAT-P-31    6410.7333931     -3.02136  0.00831
HAT-P-31    6486.6319535     -2.82660  0.00448
HAT-P-31    6487.6226390     -2.95034  0.00458
HAT-P-31    6787.7090938     -2.91875  0.00451
HAT-P-31    6792.6985149     -2.91139  0.00404
HAT-P-31    6817.5692037     -2.88340  0.00299
HAT-P-31    6819.6737833     -3.23486  0.00382
HAT-P-31    6857.6073738     -2.88241  0.00260
HAT-P-31    6859.5627149     -3.21442  0.00536
HAT-P-31    6878.4915403     -3.03585  0.00246
HAT-P-31    7148.6340525     -3.01277  0.00450
HAT-P-31    7150.6108339     -3.28644  0.00518
HAT-P-31    7169.5136066     -3.16128  0.00328
HAT-P-31    7176.6632578     -2.95331  0.00583
HD 17156    6161.7435825     -3.31336  0.00197
HD 17156    6208.5678378     -3.17600  0.00147
HD 17156    6211.7036807     -3.12942  0.00086
HD 17156    6226.6664070     -3.25709  0.00531
HD 17156    6244.6950733     -3.39934  0.00088
HD 17156    6542.7238989     -3.34188  0.00085
HD 17156    6552.7419012     -3.09794  0.00067
HD 17156    6604.5753851     -3.46699  0.00092
HD 17156    6605.6173295     -3.38670  0.00123
HD 17156    6619.5885389     -3.04032  0.00601
HD 17156    6621.4813747     -3.02312  0.00069
HD 17156    6656.4191663     -3.13672  0.00109
HD 17156    6874.7353554     -3.03466  0.00086
HD 17156    6876.7353038     -3.02371  0.00100
HD 17156    6877.7220949     -3.08531  0.00083
HD 17156    6878.7375224     -3.47388  0.00058
HD 17156    6890.7515903     -3.12030  0.00064
HD 17156    6909.5186619     -3.16626  0.00063
HD 17156    6909.5294843     -3.16728  0.00067
HD 17156    6909.5401215     -3.16822  0.00070
HD 17156    6909.5510250     -3.16826  0.00072
HD 17156    6909.5618474     -3.16674  0.00064
HD 17156    6909.5722068     -3.16790  0.00063
HD 17156    6909.5829598     -3.16739  0.00064
HD 17156    6909.5938400     -3.16800  0.00062
HD 17156    6909.6044078     -3.16638  0.00066
HD 17156    6909.6151029     -3.16457  0.00069
HD 17156    6909.6260873     -3.16421  0.00064
HD 17156    6909.6366667     -3.16257  0.00060
HD 17156    6921.6725243     -3.56235  0.00087
HD 17156    6921.6826869     -3.56031  0.00085
HD 17156    6921.6943427     -3.56036  0.00085
HD 17156    6921.7045169     -3.55976  0.00072
HD 17156    6921.7151309     -3.55970  0.00075
HD 17156    6921.7261038     -3.55997  0.00078
HD 17156    6921.7364631     -3.55950  0.00076
HD 17156    6921.7473318     -3.56124  0.00074
HD 17156    6971.5464245     -3.20112  0.00086
HD 17156    6971.5640984     -3.20021  0.00094
HD 17156    6971.5748278     -3.19956  0.00087
HD 17156    6971.5857656     -3.19932  0.00086
HD 17156    6971.5961825     -3.19898  0.00080
HD 17156    6971.6069581     -3.19770  0.00081
HD 17156    6971.6176528     -3.19719  0.00084
HD 17156    6971.6280465     -3.19791  0.00091
HD 17156    6986.5838461     -3.45278  0.00070
HD 17156    6998.5436582     -3.09326  0.00116
HD 17156    7005.5609509     -3.24050  0.00137
HD 17156    7005.5700133     -3.24530  0.00134
HD 17156    7005.5801636     -3.24721  0.00167
HD 17156    7005.5924204     -3.25021  0.00156
HD 17156    7005.6030221     -3.25950  0.00127
HD 17156    7290.5065420     -3.18292  0.00090
HD 17156    7356.4598278     -3.13543  0.00102
KELT-6      6698.6246166      1.12759  0.00373
KELT-6      6699.5981178      1.12410  0.00266
KELT-6      6701.5721784      1.06969  0.00325
KELT-6      6702.5780274      1.04452  0.00356
KELT-6      6728.6514082      1.10514  0.00378
KELT-6      6786.6096227      1.14361  0.00456
