# from https://academic.oup.com/mnras/article/472/4/3871/4098503
#Title: Investigating the physical properties of transiting hot Jupiters with the 1.5-m Kuiper Telescope
#Authors: Turner J.D. et al. 2017 
#Table: Table 2. Photometry of all our light curves
#================================================================================
#Byte-by-byte Description of file: datafile.txt
#--------------------------------------------------------------------------------
#   Bytes Format Units Label  Explanations
#--------------------------------------------------------------------------------
#   1- 10 A10            Planet Name
#  12- 22 A11            Filter
#  24- 39 F16.7  HJD     Time (HJD_UTC) 
#  41- 49 F9.6   Flux    Normalized Flux
#  51- 59 F9.6   Flux    Flux Error 
#  61- 70 F10.4  Pixel   X-Pixel of Target
#  72- 80 F9.4   Pixel   Y-Pixel of Target
#  82- 88 F7.4           Airmass
#--------------------------------------------------------------------------------
#Note (1):   Light curves from the 1.5meter Kuiper Telescope
#Note (2):   The light curves were created using ExoDRP (Pearson et al. 2014).
#--------------------------------------------------------------------------------
HAT-P-33b   Harris R    2456024.6643570  0.986570  0.001390  1015.7870  669.4870  1.1101 
HAT-P-33b   Harris R    2456024.6645930  0.983960  0.001410  1016.2170  670.4610  1.1108 
HAT-P-33b   Harris R    2456024.6648290  0.983980  0.001380  1015.4690  669.5650  1.1115 
HAT-P-33b   Harris R    2456024.6650650  0.986300  0.001370  1015.8280  669.7300  1.1121 
HAT-P-33b   Harris R    2456024.6653010  0.984130  0.001370  1015.7360  669.0770  1.1128 
HAT-P-33b   Harris R    2456024.6655370  0.984130  0.001360  1014.9970  669.1840  1.1135 
HAT-P-33b   Harris R    2456024.6657740  0.988980  0.001360  1014.5320  670.0170  1.1141 
HAT-P-33b   Harris R    2456024.6660160  0.987720  0.001370  1015.6130  669.8600  1.1148 
HAT-P-33b   Harris R    2456024.6662520  0.989260  0.001360  1016.2880  669.5850  1.1155 
HAT-P-33b   Harris R    2456024.6664880  0.987060  0.001350  1016.6260  669.5740  1.1162 
HAT-P-33b   Harris R    2456024.6667230  0.985370  0.001350  1015.8960  669.3460  1.1169 
HAT-P-33b   Harris R    2456024.6669580  0.982740  0.001350  1016.2730  670.0690  1.1175 
HAT-P-33b   Harris R    2456024.6671940  0.988330  0.001370  1015.7470  669.8910  1.1182 
HAT-P-33b   Harris R    2456024.6674300  0.985940  0.001360  1015.4180  669.7440  1.1189 
HAT-P-33b   Harris R    2456024.6676670  0.986100  0.001370  1015.5800  669.3110  1.1196 
HAT-P-33b   Harris R    2456024.6679020  0.989480  0.001380  1014.6210  669.3970  1.1203 
HAT-P-33b   Harris R    2456024.6681380  0.981850  0.001380  1015.1810  669.4610  1.1210 
HAT-P-33b   Harris R    2456024.6683790  0.984410  0.001390  1015.7850  669.7280  1.1217 
HAT-P-33b   Harris R    2456024.6686140  0.988930  0.001400  1016.0150  670.0300  1.1224 
HAT-P-33b   Harris R    2456024.6688500  0.986370  0.001400  1014.5630  669.3850  1.1231 
HAT-P-33b   Harris R    2456024.6690860  0.989450  0.001410  1016.6130  670.1500  1.1238 
HAT-P-33b   Harris R    2456024.6693210  0.984780  0.001430  1016.4730  670.5020  1.1245 
HAT-P-33b   Harris R    2456024.6695570  0.985060  0.001430  1015.7800  669.9440  1.1252 
HAT-P-33b   Harris R    2456024.6697920  0.990240  0.001460  1014.5010  669.6240  1.1259 
HAT-P-33b   Harris R    2456024.6700280  0.985340  0.001440  1015.3030  669.2940  1.1267 
HAT-P-33b   Harris R    2456024.6702650  0.988480  0.001480  1016.1920  669.5610  1.1274 
HAT-P-33b   Harris R    2456024.6705000  0.982390  0.001490  1015.5120  669.3090  1.1281 
HAT-P-33b   Harris R    2456024.6707360  0.986840  0.001510  1015.6470  669.5750  1.1288 
HAT-P-33b   Harris R    2456024.6709730  0.993910  0.001550  1013.8800  669.3400  1.1296 
HAT-P-33b   Harris R    2456024.6712090  0.990010  0.001560  1016.0470  669.2150  1.1303 
HAT-P-33b   Harris R    2456024.6714430  0.989570  0.001540  1016.2290  669.6020  1.1310 
HAT-P-33b   Harris R    2456024.6716790  0.995420  0.001510  1016.2960  670.1160  1.1317 
HAT-P-33b   Harris R    2456024.6719150  0.985600  0.001470  1014.5080  669.6240  1.1325 
HAT-P-33b   Harris R    2456024.6721520  0.989500  0.001530  1015.1100  669.4970  1.1332 
HAT-P-33b   Harris R    2456024.6723870  0.990270  0.001570  1016.3370  669.4300  1.1340 
HAT-P-33b   Harris R    2456024.6726230  0.986850  0.001540  1015.1240  669.3440  1.1347 
HAT-P-33b   Harris R    2456024.6728600  0.991850  0.001570  1015.7200  670.1780  1.1355 
HAT-P-33b   Harris R    2456024.6730960  0.988510  0.001510  1014.9320  669.0460  1.1362 
HAT-P-33b   Harris R    2456024.6733320  0.985790  0.001480  1016.4130  669.4750  1.1370 
HAT-P-33b   Harris R    2456024.6735710  0.983970  0.001450  1016.0430  669.5620  1.1377 
HAT-P-33b   Harris R    2456024.6738070  0.985400  0.001440  1016.5870  668.9410  1.1385 
HAT-P-33b   Harris R    2456024.6740430  0.984950  0.001480  1015.1340  669.2140  1.1392 
HAT-P-33b   Harris R    2456024.6742800  0.988530  0.001540  1016.4630  669.5600  1.1400 
HAT-P-33b   Harris R    2456024.6745160  0.984590  0.001530  1016.4140  669.0130  1.1408 
HAT-P-33b   Harris R    2456024.6747510  0.985410  0.001500  1016.3190  669.2650  1.1415 
HAT-P-33b   Harris R    2456024.6749870  0.986240  0.001500  1015.9050  668.7240  1.1423 
HAT-P-33b   Harris R    2456024.6752220  0.986620  0.001510  1014.9010  669.1440  1.1431 
HAT-P-33b   Harris R    2456024.6754610  0.989440  0.001530  1015.2060  669.5340  1.1439 
HAT-P-33b   Harris R    2456024.6756970  0.987090  0.001540  1016.0270  669.1810  1.1447 
HAT-P-33b   Harris R    2456024.6759340  0.988950  0.001520  1015.5880  669.9360  1.1454 
HAT-P-33b   Harris R    2456024.6761700  0.987310  0.001530  1014.9700  669.6170  1.1462 
HAT-P-33b   Harris R    2456024.6764060  0.981200  0.001520  1015.5960  669.2460  1.1470 
HAT-P-33b   Harris R    2456024.6766430  0.988060  0.001520  1016.1070  669.4350  1.1478 
HAT-P-33b   Harris R    2456024.6768790  0.987350  0.001550  1017.9430  669.2100  1.1486 
HAT-P-33b   Harris R    2456024.6771150  0.988410  0.001540  1015.5790  669.5700  1.1494 
HAT-P-33b   Harris R    2456024.6773520  0.982400  0.001520  1016.2640  669.2530  1.1502 
HAT-P-33b   Harris R    2456024.6775870  0.988430  0.001520  1015.7810  669.5630  1.1510 
HAT-P-33b   Harris R    2456024.6778240  0.984700  0.001520  1015.7480  669.1080  1.1518 
HAT-P-33b   Harris R    2456024.6780590  0.985510  0.001540  1015.5210  669.3230  1.1526 
HAT-P-33b   Harris R    2456024.6782950  0.981740  0.001520  1015.0440  669.7390  1.1534 
HAT-P-33b   Harris R    2456024.6785320  0.981370  0.001500  1015.6890  669.3510  1.1542 
HAT-P-33b   Harris R    2456024.6787680  0.986400  0.001510  1015.9500  669.1800  1.1551 
HAT-P-33b   Harris R    2456024.6790040  0.986590  0.001530  1016.5900  669.3770  1.1559 
HAT-P-33b   Harris R    2456024.6792410  0.986070  0.001570  1015.4330  669.5060  1.1567 
HAT-P-33b   Harris R    2456024.6794770  0.984490  0.001570  1016.2280  669.5290  1.1575 
HAT-P-33b   Harris R    2456024.6797120  0.986100  0.001580  1015.9480  669.5500  1.1583 
HAT-P-33b   Harris R    2456024.6799560  0.982220  0.001520  1016.0200  668.9310  1.1592 
HAT-P-33b   Harris R    2456024.6801910  0.984090  0.001500  1015.4170  668.5890  1.1600 
HAT-P-33b   Harris R    2456024.6804280  0.985280  0.001500  1015.3880  669.0750  1.1609 
HAT-P-33b   Harris R    2456024.6806630  0.982570  0.001490  1015.6340  669.1330  1.1617 
HAT-P-33b   Harris R    2456024.6809010  0.986250  0.001470  1015.2650  668.9700  1.1626 
HAT-P-33b   Harris R    2456024.6811360  0.983580  0.001450  1015.7350  669.1080  1.1634 
HAT-P-33b   Harris R    2456024.6813730  0.985810  0.001450  1014.8350  669.0970  1.1642 
HAT-P-33b   Harris R    2456024.6816080  0.987330  0.001420  1015.7460  669.2950  1.1651 
HAT-P-33b   Harris R    2456024.6818430  0.979720  0.001400  1016.8590  668.9650  1.1659 
HAT-P-33b   Harris R    2456024.6820790  0.982000  0.001420  1016.8140  669.1090  1.1668 
HAT-P-33b   Harris R    2456024.6823150  0.987530  0.001430  1015.6820  669.0230  1.1677 
HAT-P-33b   Harris R    2456024.6825510  0.979650  0.001440  1016.5420  668.9450  1.1685 
HAT-P-33b   Harris R    2456024.6827870  0.979230  0.001460  1016.3200  669.1050  1.1694 
HAT-P-33b   Harris R    2456024.6830230  0.983650  0.001470  1015.6000  669.3080  1.1703 
HAT-P-33b   Harris R    2456024.6832590  0.984620  0.001500  1015.1960  669.2940  1.1711 
HAT-P-33b   Harris R    2456024.6834950  0.980690  0.001510  1015.4060  669.3200  1.1720 
HAT-P-33b   Harris R    2456024.6837320  0.983770  0.001510  1016.3200  669.4430  1.1729 
HAT-P-33b   Harris R    2456024.6839670  0.980090  0.001490  1016.0280  669.2060  1.1738 
HAT-P-33b   Harris R    2456024.6842030  0.988760  0.001510  1015.9590  669.7570  1.1746 
HAT-P-33b   Harris R    2456024.6844390  0.980140  0.001520  1014.1080  669.6230  1.1755 
HAT-P-33b   Harris R    2456024.6846750  0.983790  0.001510  1016.3660  669.7070  1.1764 
HAT-P-33b   Harris R    2456024.6849110  0.990970  0.001530  1015.8650  669.5100  1.1773 
HAT-P-33b   Harris R    2456024.6851470  0.986760  0.001530  1016.1960  669.1690  1.1782 
HAT-P-33b   Harris R    2456024.6853840  0.985710  0.001520  1016.1020  668.9990  1.1791 
HAT-P-33b   Harris R    2456024.6856200  0.985380  0.001520  1015.8220  669.6410  1.1800 
HAT-P-33b   Harris R    2456024.6858560  0.989580  0.001500  1016.1910  669.5090  1.1809 
HAT-P-33b   Harris R    2456024.6860910  0.982190  0.001530  1016.8030  668.8980  1.1818 
HAT-P-33b   Harris R    2456024.6863270  0.986570  0.001560  1014.8950  668.8940  1.1827 
HAT-P-33b   Harris R    2456024.6865630  0.983620  0.001540  1015.0800  669.0860  1.1836 
HAT-P-33b   Harris R    2456024.6867990  0.993320  0.001590  1015.2150  669.1560  1.1845 
HAT-P-33b   Harris R    2456024.6870350  0.983850  0.001580  1015.8300  669.4280  1.1855 
HAT-P-33b   Harris R    2456024.6872710  0.983660  0.001560  1016.6740  669.3710  1.1864 
HAT-P-33b   Harris R    2456024.6875070  0.980740  0.001560  1015.5770  669.1490  1.1873 
HAT-P-33b   Harris R    2456024.6877420  0.988440  0.001550  1015.8880  669.2750  1.1882 
HAT-P-33b   Harris R    2456024.6879780  0.985750  0.001580  1016.1910  669.1130  1.1892 
HAT-P-33b   Harris R    2456024.6882160  0.986520  0.001610  1016.0960  669.0940  1.1901 
HAT-P-33b   Harris R    2456024.6884510  0.990550  0.001590  1014.6010  669.4240  1.1910 
HAT-P-33b   Harris R    2456024.6886860  0.980820  0.001560  1014.7010  669.5290  1.1920 
HAT-P-33b   Harris R    2456024.6889210  0.986230  0.001560  1015.4770  669.4280  1.1929 
HAT-P-33b   Harris R    2456024.6891570  0.981420  0.001560  1015.9140  668.6950  1.1939 
HAT-P-33b   Harris R    2456024.6893920  0.983910  0.001550  1016.2950  669.0210  1.1948 
HAT-P-33b   Harris R    2456024.6896270  0.984850  0.001520  1014.9760  669.1620  1.1958 
HAT-P-33b   Harris R    2456024.6898620  0.983910  0.001540  1016.7410  669.7430  1.1967 
HAT-P-33b   Harris R    2456024.6900980  0.984230  0.001550  1016.6700  669.4630  1.1977 
HAT-P-33b   Harris R    2456024.6903350  0.983030  0.001560  1016.8490  669.1180  1.1987 
HAT-P-33b   Harris R    2456024.6905710  0.982940  0.001550  1015.8330  669.6980  1.1996 
HAT-P-33b   Harris R    2456024.6908080  0.984610  0.001550  1016.2800  669.5580  1.2006 
HAT-P-33b   Harris R    2456024.6910440  0.986940  0.001570  1016.3720  669.3970  1.2016 
HAT-P-33b   Harris R    2456024.6912800  0.982550  0.001560  1015.7870  669.0850  1.2025 
HAT-P-33b   Harris R    2456024.6915140  0.989290  0.001600  1015.4080  668.4530  1.2035 
HAT-P-33b   Harris R    2456024.6917500  0.988040  0.001630  1014.8570  669.1370  1.2045 
HAT-P-33b   Harris R    2456024.6919870  0.988160  0.001640  1016.4060  669.3470  1.2055 
HAT-P-33b   Harris R    2456024.6922230  0.989160  0.001670  1016.6860  669.0670  1.2065 
HAT-P-33b   Harris R    2456024.6924580  0.986290  0.001630  1016.9090  667.4360  1.2075 
HAT-P-33b   Harris R    2456024.6926940  0.987570  0.001600  1015.0990  667.4450  1.2085 
HAT-P-33b   Harris R    2456024.6929300  0.984300  0.001620  1016.0610  668.2890  1.2095 
HAT-P-33b   Harris R    2456024.6931660  0.983900  0.001560  1016.2130  668.1440  1.2105 
HAT-P-33b   Harris R    2456024.6934010  0.979770  0.001570  1015.7420  668.5650  1.2115 
HAT-P-33b   Harris R    2456024.6936380  0.986760  0.001540  1015.7960  668.5660  1.2125 
HAT-P-33b   Harris R    2456024.6938740  0.988440  0.001580  1014.9380  668.7220  1.2135 
HAT-P-33b   Harris R    2456024.6941100  0.983200  0.001530  1015.8800  668.9360  1.2145 
HAT-P-33b   Harris R    2456024.6945810  0.981410  0.001510  1016.7130  669.2100  1.2166 
HAT-P-33b   Harris R    2456024.6950510  0.983860  0.001490  1016.7830  669.2580  1.2186 
HAT-P-33b   Harris R    2456024.6957590  0.986480  0.001480  1015.7280  668.9460  1.2217 
HAT-P-33b   Harris R    2456024.6964660  0.983490  0.001590  1016.1960  668.9210  1.2249 
HAT-P-33b   Harris R    2456024.6971730  0.990030  0.001520  1015.9700  669.3050  1.2280 
HAT-P-33b   Harris R    2456024.6976450  0.988810  0.001500  1017.4500  669.2690  1.2302 
HAT-P-33b   Harris R    2456024.6983530  0.984230  0.001400  1016.8410  669.3760  1.2334 
HAT-P-33b   Harris R    2456024.6985900  0.983210  0.001390  1016.2640  668.6900  1.2345 
HAT-P-33b   Harris R    2456024.6988260  0.986610  0.001440  1015.5050  668.9370  1.2356 
HAT-P-33b   Harris R    2456024.6990610  0.979110  0.001410  1015.7630  668.7610  1.2367 
HAT-P-33b   Harris R    2456024.6992970  0.983270  0.001410  1016.1340  669.0280  1.2378 
HAT-P-33b   Harris R    2456024.6995340  0.978700  0.001400  1016.4910  668.9100  1.2389 
HAT-P-33b   Harris R    2456024.6997700  0.988590  0.001420  1017.5050  669.2960  1.2400 
HAT-P-33b   Harris R    2456024.7000060  0.983100  0.001390  1015.2570  668.9050  1.2411 
HAT-P-33b   Harris R    2456024.7002420  0.980450  0.001400  1017.6110  668.6340  1.2422 
HAT-P-33b   Harris R    2456024.7004790  0.980360  0.001400  1016.8400  668.4470  1.2433 
HAT-P-33b   Harris R    2456024.7007150  0.985250  0.001440  1015.9710  668.1580  1.2444 
HAT-P-33b   Harris R    2456024.7009520  0.983000  0.001440  1015.1430  668.9460  1.2456 
HAT-P-33b   Harris R    2456024.7011900  0.979090  0.001440  1014.5960  668.9420  1.2467 
HAT-P-33b   Harris R    2456024.7016620  0.981130  0.001480  1015.9980  668.9320  1.2489 
HAT-P-33b   Harris R    2456024.7021340  0.980750  0.001450  1014.4670  668.4770  1.2512 
HAT-P-33b   Harris R    2456024.7026070  0.982670  0.001450  1017.1390  668.9010  1.2535 
HAT-P-33b   Harris R    2456024.7030810  0.981810  0.001420  1015.3200  669.0080  1.2558 
HAT-P-33b   Harris R    2456024.7033170  0.982250  0.001410  1016.5550  669.0650  1.2570 
HAT-P-33b   Harris R    2456024.7035530  0.983010  0.001410  1016.2730  669.2480  1.2582 
HAT-P-33b   Harris R    2456024.7037880  0.980580  0.001400  1016.1490  669.0690  1.2593 
HAT-P-33b   Harris R    2456024.7040240  0.983180  0.001420  1015.9970  669.0470  1.2605 
HAT-P-33b   Harris R    2456024.7042600  0.981780  0.001430  1015.2410  668.4840  1.2617 
HAT-P-33b   Harris R    2456024.7044960  0.983630  0.001440  1015.2550  668.3130  1.2628 
HAT-P-33b   Harris R    2456024.7047320  0.984730  0.001460  1017.2490  668.4640  1.2640 
HAT-P-33b   Harris R    2456024.7049690  0.985900  0.001470  1016.8610  668.7210  1.2652 
HAT-P-33b   Harris R    2456024.7052050  0.985060  0.001510  1014.6550  669.0680  1.2664 
HAT-P-33b   Harris R    2456024.7054410  0.983630  0.001530  1015.5780  668.2110  1.2676 
HAT-P-33b   Harris R    2456024.7056770  0.985180  0.001550  1017.0030  668.8470  1.2688 
HAT-P-33b   Harris R    2456024.7059140  0.986300  0.001550  1015.9950  668.2700  1.2700 
HAT-P-33b   Harris R    2456024.7061500  0.983410  0.001560  1016.7360  668.8320  1.2712 
HAT-P-33b   Harris R    2456024.7066230  0.978480  0.001590  1015.9880  668.8360  1.2736 
HAT-P-33b   Harris R    2456024.7070950  0.988740  0.001540  1015.6560  668.8630  1.2761 
HAT-P-33b   Harris R    2456024.7075670  0.983490  0.001530  1015.7860  668.8770  1.2785 
HAT-P-33b   Harris R    2456024.7078030  0.977890  0.001470  1015.6720  667.6010  1.2798 
HAT-P-33b   Harris R    2456024.7080390  0.984010  0.001480  1017.6500  668.0730  1.2810 
HAT-P-33b   Harris R    2456024.7082750  0.985560  0.001470  1016.5500  668.3500  1.2823 
HAT-P-33b   Harris R    2456024.7085100  0.986050  0.001470  1017.0420  668.8310  1.2835 
HAT-P-33b   Harris R    2456024.7087470  0.973780  0.001450  1017.4450  669.0100  1.2848 
HAT-P-33b   Harris R    2456024.7089830  0.982020  0.001460  1016.3950  668.7490  1.2860 
HAT-P-33b   Harris R    2456024.7094530  0.991050  0.001470  1014.9710  668.5630  1.2873 
HAT-P-33b   Harris R    2456024.7096880  0.987700  0.001480  1015.2230  668.3250  1.2885 
HAT-P-33b   Harris R    2456024.7099270  0.984350  0.001510  1015.9600  668.6650  1.2898 
HAT-P-33b   Harris R    2456024.7101630  0.976090  0.001490  1016.4310  668.6650  1.2911 
HAT-P-33b   Harris R    2456024.7103990  0.984560  0.001490  1016.6360  668.5830  1.2924 
HAT-P-33b   Harris R    2456024.7106360  0.982830  0.001480  1015.3620  668.4210  1.2936 
HAT-P-33b   Harris R    2456024.7108720  0.984490  0.001470  1016.8850  668.6180  1.2949 
HAT-P-33b   Harris R    2456024.7111140  0.983400  0.001460  1016.8050  668.2860  1.2962 
HAT-P-33b   Harris R    2456024.7113500  0.992520  0.001520  1016.4240  668.4800  1.2976 
HAT-P-33b   Harris R    2456024.7115850  0.986160  0.001560  1015.6630  668.0230  1.2988 
HAT-P-33b   Harris R    2456024.7118210  0.974760  0.001500  1015.3460  668.1030  1.3001 
HAT-P-33b   Harris R    2456024.7120560  0.982510  0.001480  1016.2610  668.4330  1.3015 
HAT-P-33b   Harris R    2456024.7122930  0.982590  0.001470  1015.7980  668.1120  1.3028 
HAT-P-33b   Harris R    2456024.7125290  0.981110  0.001450  1015.8630  668.7830  1.3041 
HAT-P-33b   Harris R    2456024.7127650  0.981440  0.001440  1014.8070  668.6770  1.3054 
HAT-P-33b   Harris R    2456024.7130010  0.984510  0.001400  1016.3440  668.6920  1.3067 
HAT-P-33b   Harris R    2456024.7132370  0.978910  0.001400  1016.6490  668.0980  1.3081 
HAT-P-33b   Harris R    2456024.7134740  0.987470  0.001400  1016.6520  667.9870  1.3094 
HAT-P-33b   Harris R    2456024.7137090  0.983670  0.001420  1015.0840  667.8840  1.3107 
HAT-P-33b   Harris R    2456024.7139450  0.981180  0.001390  1015.7870  668.6160  1.3121 
HAT-P-33b   Harris R    2456024.7141810  0.983350  0.001490  1015.8270  668.2870  1.3134 
HAT-P-33b   Harris R    2456024.7144170  0.970500  0.001550  1015.7650  667.7530  1.3148 
HAT-P-33b   Harris R    2456024.7146540  0.991190  0.001610  1016.5960  668.1030  1.3161 
HAT-P-33b   Harris R    2456024.7148890  0.982200  0.001620  1015.1800  668.7470  1.3175 
HAT-P-33b   Harris R    2456024.7151260  0.983710  0.001650  1015.7250  668.7380  1.3189 
HAT-P-33b   Harris R    2456024.7153640  0.986210  0.001580  1016.3790  668.6120  1.3202 
HAT-P-33b   Harris R    2456024.7156010  0.984230  0.001460  1016.5650  668.6730  1.3216 
HAT-P-33b   Harris R    2456024.7158360  0.981530  0.001380  1014.7250  668.0500  1.3230 
HAT-P-33b   Harris R    2456024.7160720  0.976670  0.001380  1015.4950  668.5050  1.3244 
HAT-P-33b   Harris R    2456024.7163080  0.986430  0.001440  1016.6720  668.4300  1.3258 
HAT-P-33b   Harris R    2456024.7165450  0.989670  0.001430  1016.6870  668.4460  1.3272 
HAT-P-33b   Harris R    2456024.7167800  0.979100  0.001420  1016.4600  667.6250  1.3286 
HAT-P-33b   Harris R    2456024.7170150  0.980900  0.001410  1015.4560  668.2190  1.3300 
HAT-P-33b   Harris R    2456024.7172510  0.984350  0.001420  1016.5030  668.1100  1.3314 
HAT-P-33b   Harris R    2456024.7174880  0.987430  0.001410  1016.0050  668.2320  1.3328 
HAT-P-33b   Harris R    2456024.7177220  0.987860  0.001390  1016.0380  668.2660  1.3342 
HAT-P-33b   Harris R    2456024.7179590  0.993790  0.001400  1014.9940  668.0510  1.3356 
HAT-P-33b   Harris R    2456024.7181930  0.985960  0.001390  1016.1140  667.9200  1.3371 
HAT-P-33b   Harris R    2456024.7184350  0.985620  0.001400  1016.5590  668.5040  1.3385 
HAT-P-33b   Harris R    2456024.7186710  0.984780  0.001450  1016.9390  668.6040  1.3399 
HAT-P-33b   Harris R    2456024.7189070  0.974180  0.001420  1016.3170  667.9730  1.3414 
HAT-P-33b   Harris R    2456024.7191430  0.981810  0.001420  1016.8450  667.6140  1.3428 
HAT-P-33b   Harris R    2456024.7196140  0.977120  0.001360  1016.7310  667.4020  1.3443 
HAT-P-33b   Harris R    2456024.7200860  0.984420  0.001390  1017.1040  667.6070  1.3457 
HAT-P-33b   Harris R    2456024.7205560  0.980750  0.001390  1016.0490  667.8590  1.3472 
HAT-P-33b   Harris R    2456024.7210290  0.985620  0.001420  1015.9140  668.0170  1.3501 
HAT-P-33b   Harris R    2456024.7212640  0.984850  0.001430  1016.8620  667.8980  1.3531 
HAT-P-33b   Harris R    2456024.7214990  0.986100  0.001420  1017.1310  666.5070  1.3561 
HAT-P-33b   Harris R    2456024.7217350  0.979980  0.001390  1017.2790  666.6020  1.3576 
HAT-P-33b   Harris R    2456024.7219720  0.979860  0.001390  1015.6700  667.7240  1.3590 
HAT-P-33b   Harris R    2456024.7222070  0.981910  0.001400  1015.7570  667.8850  1.3606 
HAT-P-33b   Harris R    2456024.7224430  0.988830  0.001400  1015.3820  667.5830  1.3621 
HAT-P-33b   Harris R    2456024.7226800  0.987380  0.001410  1015.6250  668.4340  1.3636 
HAT-P-33b   Harris R    2456024.7229150  0.984870  0.001460  1015.9820  668.3360  1.3651 
HAT-P-33b   Harris R    2456024.7231510  0.981520  0.001480  1016.2190  667.9640  1.3666 
HAT-P-33b   Harris R    2456024.7233880  0.993610  0.001510  1013.8630  667.8560  1.3682 
HAT-P-33b   Harris R    2456024.7236240  0.980090  0.001510  1015.8850  667.6610  1.3697 
HAT-P-33b   Harris R    2456024.7238600  0.986800  0.001490  1016.4240  668.1130  1.3712 
HAT-P-33b   Harris R    2456024.7240960  0.984500  0.001500  1017.0380  668.5030  1.3728 
HAT-P-33b   Harris R    2456024.7243320  0.980120  0.001480  1016.0910  668.4590  1.3743 
HAT-P-33b   Harris R    2456024.7245680  0.976120  0.001470  1017.0340  668.0590  1.3759 
HAT-P-33b   Harris R    2456024.7248040  0.982040  0.001490  1016.5200  668.2980  1.3775 
HAT-P-33b   Harris R    2456024.7250400  0.982480  0.001480  1015.3490  668.1430  1.3790 
HAT-P-33b   Harris R    2456024.7252770  0.991190  0.001490  1015.1230  668.4950  1.3806 
HAT-P-33b   Harris R    2456024.7255130  0.979100  0.001480  1015.1380  667.5690  1.3822 
HAT-P-33b   Harris R    2456024.7257490  0.985650  0.001510  1016.6510  667.7060  1.3838 
HAT-P-33b   Harris R    2456024.7259850  0.985680  0.001540  1017.2930  667.8320  1.3854 
HAT-P-33b   Harris R    2456024.7262200  0.986320  0.001530  1017.1720  667.4430  1.3870 
HAT-P-33b   Harris R    2456024.7264570  0.987390  0.001530  1014.9340  667.4010  1.3886 
HAT-P-33b   Harris R    2456024.7266910  0.991260  0.001520  1016.3690  667.3880  1.3902 
HAT-P-33b   Harris R    2456024.7269300  0.987750  0.001530  1017.1120  667.7090  1.3918 
HAT-P-33b   Harris R    2456024.7271700  0.984510  0.001520  1016.6820  667.9060  1.3934 
HAT-P-33b   Harris R    2456024.7274060  0.981840  0.001520  1017.0590  667.8190  1.3950 
HAT-P-33b   Harris R    2456024.7276470  0.983360  0.001520  1016.8930  667.6280  1.3967 
HAT-P-33b   Harris R    2456024.7278920  0.982450  0.001530  1017.1100  667.8960  1.3983 
HAT-P-33b   Harris R    2456024.7281270  0.982890  0.001490  1016.8100  668.0540  1.4000 
HAT-P-33b   Harris R    2456024.7283630  0.980830  0.001510  1015.9270  667.4170  1.4017 
HAT-P-33b   Harris R    2456024.7285980  0.982730  0.001500  1015.3150  667.2730  1.4034 
HAT-P-33b   Harris R    2456024.7288340  0.983970  0.001500  1015.9570  668.1030  1.4050 
HAT-P-33b   Harris R    2456024.7290710  0.984030  0.001510  1016.2630  667.4320  1.4067 
HAT-P-33b   Harris R    2456024.7295430  0.980470  0.001510  1017.7920  667.8570  1.4084 
HAT-P-33b   Harris R    2456024.7297780  0.982640  0.001550  1015.7790  668.2950  1.4100 
HAT-P-33b   Harris R    2456024.7300140  0.983010  0.001550  1016.2110  667.7160  1.4134 
HAT-P-33b   Harris R    2456024.7302490  0.985070  0.001600  1016.1590  667.6550  1.4151 
HAT-P-33b   Harris R    2456024.7304840  0.983270  0.001700  1015.8440  667.7150  1.4168 
HAT-P-33b   Harris R    2456024.7307200  0.985680  0.001740  1015.6460  667.1820  1.4185 
HAT-P-33b   Harris R    2456024.7309560  0.988190  0.001660  1015.7450  667.4890  1.4202 
HAT-P-33b   Harris R    2456024.7311920  0.988050  0.001610  1015.9420  668.0950  1.4219 
HAT-P-33b   Harris R    2456024.7314280  0.987140  0.001680  1017.0240  667.6870  1.4236 
HAT-P-33b   Harris R    2456024.7316640  0.990420  0.001700  1015.4070  667.8550  1.4253 
HAT-P-33b   Harris R    2456024.7318990  0.982930  0.001670  1016.9120  667.3550  1.4271 
HAT-P-33b   Harris R    2456024.7321430  0.993280  0.001690  1017.4670  666.9750  1.4288 
HAT-P-33b   Harris R    2456024.7323790  0.980520  0.001610  1016.1120  667.3950  1.4306 
HAT-P-33b   Harris R    2456024.7326150  0.983760  0.001640  1015.4200  668.1790  1.4324 
HAT-P-33b   Harris R    2456024.7328500  0.988220  0.001660  1016.3610  668.2120  1.4341 
HAT-P-33b   Harris R    2456024.7330860  0.984300  0.001660  1016.9300  667.8230  1.4359 
HAT-P-33b   Harris R    2456024.7333220  0.985870  0.001710  1015.7650  667.5600  1.4377 
HAT-P-33b   Harris R    2456024.7335580  0.978440  0.001690  1015.6050  666.7970  1.4394 
HAT-P-33b   Harris R    2456024.7337950  0.977700  0.001650  1015.9440  667.2780  1.4412 
HAT-P-33b   Harris R    2456024.7340310  0.988090  0.001590  1016.0320  667.2250  1.4430 
HAT-P-33b   Harris R    2456024.7342670  0.986170  0.001580  1016.8340  667.8620  1.4448 
HAT-P-33b   Harris R    2456024.7345020  0.979540  0.001550  1016.7260  667.0860  1.4466 
HAT-P-33b   Harris R    2456024.7347370  0.981740  0.001500  1015.0070  667.3150  1.4484 
HAT-P-33b   Harris R    2456024.7349740  0.981660  0.001480  1015.9030  667.3680  1.4502 
