WASP-15b H2 2454949.803656    -2.34899   0.00255    1800
WASP-17b C1 2454329.603717   -49.45704   0.04276    1801
WASP-17b C1 2454360.486284   -49.36606   0.04444    1801
WASP-17b C1 2454362.497988   -49.51747   0.04074    1801
WASP-17b C1 2454364.487972   -49.48913   0.04321    1801
WASP-17b C1 2454367.488333   -49.44153   0.03428    1801
WASP-17b C1 2454558.883883   -49.49882   0.03107    1801
WASP-17b C1 2454559.770757   -49.57983   0.03246    1801
WASP-17b C1 2454560.731432   -49.57336   0.02950    1801
WASP-17b C1 2454588.779923   -49.48810   0.02888    1801
WASP-17b C1 2454591.777793   -49.46606   0.03401    1801
WASP-17b C1 2454622.691662   -49.39756   0.03508    1801
WASP-17b C1 2454624.636716   -49.44937   0.03672    1801
WASP-17b C1 2454651.619514   -49.45639   0.03187    1801
WASP-17b C1 2454659.524574   -49.46930   0.04045    1801
WASP-17b C1 2454664.642452   -49.54237   0.03533    1801
WASP-17b C1 2454665.659284   -49.49053   0.03768    1801
WASP-17b C1 2454682.582361   -49.50072   0.03086    1801
WASP-17b C1 2454684.626422   -49.51688   0.03572    1801
WASP-17b C1 2454685.514523   -49.47409   0.03067    1801
WASP-17b C1 2454690.618201   -49.57756   0.03503    1801
WASP-17b C1 2454691.607737   -49.51399   0.04058    1801
WASP-17b C1 2454939.845725   -49.43937   0.03486    1801
WASP-17b C1 2454940.734595   -49.58375   0.03094    1801
WASP-17b C1 2454941.851984   -49.54081   0.02903    1801
WASP-17b C1 2454942.695907   -49.47747   0.02271    2701
WASP-17b C1 2454942.874690   -49.41960   0.02908    2701
WASP-17b C1 2454943.665531   -49.51029   0.02530    2701
WASP-17b C1 2454943.887221   -49.58850   0.02681    2701
WASP-17b C1 2454944.685781   -49.55404   0.02498    2701
WASP-17b C1 2454944.868869   -49.57455   0.02493    2701
WASP-17b C1 2454945.696896   -49.54421   0.02523    2701
WASP-17b C1 2454945.827736   -49.57673   0.02625    2701
WASP-17b C1 2454946.728868   -49.46616   0.02511    2701
WASP-17b C1 2454946.906874   -49.45777   0.02557    2701
WASP-17b C1 2454947.655776   -49.50278   0.02608    2701
WASP-17b C1 2454947.869385   -49.50923   0.02514    2701
WASP-17b C1 2454948.641504   -49.52028   0.02507    2701
WASP-17b C1 2454948.883575   -49.62500   0.02543    2701
WASP-17b C1 2454949.864625   -49.46432   0.02787    2701
WASP-17b C1 2454951.666090   -49.52332   0.02495    2701
WASP-17b C1 2454951.871943   -49.54578   0.02712    2701
WASP-17b C1 2454982.719638   -49.57744   0.04394    1801
WASP-17b C1 2454983.784326   -49.47861   0.02903    2701
WASP-17b C1 2454985.641154   -49.55333   0.02307    2701
WASP-17b C1 2454995.733890   -49.45198   0.02959    2701
WASP-17b C1 2455003.534092   -49.55061   0.06991    2701
WASP-17b C1 2455003.567956   -49.61140   0.10818    2701
WASP-17b C1 2455010.654298   -49.50113   0.04273    2701
WASP-17b C1 2455013.621393   -49.46994   0.02968    2701
WASP-17b C2 2454972.771828   -49.45006   0.02583    2701
WASP-17b C2 2454973.656162   -49.49751   0.03027    1801
WASP-17b C2 2454973.681857   -49.48758   0.03160    1801
WASP-17b C2 2454973.720561   -49.54121   0.03338    1801
WASP-17b C2 2454973.743917   -49.52875   0.03615    1801
WASP-17b C2 2454973.767227   -49.52131   0.03342    1801
WASP-17b C2 2454973.793073   -49.51045   0.03325    1801
WASP-17b C2 2454973.816371   -49.45089   0.03254    1801
WASP-17b C2 2454973.839647   -49.43288   0.03681    1801
WASP-17b C2 2454973.863142   -49.38687   0.03440    1801
WASP-17b C2 2454973.886545   -49.37810   0.03488    1801
WASP-17b C2 2454973.909809   -49.52989   0.05071    1801
WASP-17b C2 2454974.734674   -49.57918   0.02560    2701
WASP-17b C2 2454975.619248   -49.40991   0.03130    2701
WASP-17b C2 2454976.737444   -49.46715   0.02672    2701
WASP-17b H1 2454564.819485   -49.48835   0.01084    1200
WASP-17b H1 2454565.873135   -49.43558   0.00919    1200
WASP-17b H1 2454567.851637   -49.53681   0.01048    1200
WASP-17b H1 2455021.538209   -49.45221   0.00909    1800
WASP-17b H1 2455021.745591   -49.44863   0.00927    1800
WASP-17b H1 2455022.528339   -49.50945   0.00927    1800
WASP-17b H1 2455022.713466   -49.51810   0.00853    1800
WASP-17b H1 2455023.583129   -49.56456   0.02112    1800
WASP-17b H1 2455024.563940   -49.47470   0.01130    1800
WASP-17b H1 2455032.648408   -49.42672   0.00949    1800
WASP-17b H1 2455038.689537   -49.51101   0.01112    1800
WASP-17b H1 2455040.673292   -49.46616   0.01437    1800
WASP-17b H1 2455041.637631   -49.52676   0.00868    1800
WASP-17b H1 2455042.493598   -49.50537   0.00847    1800
WASP-17b H1 2455042.661500   -49.52931   0.00767    1800
WASP-17b H1 2455045.502743   -49.55862   0.01085    1800
WASP-17b H2 2455018.475525   -49.47606   0.01098     900
WASP-17b H2 2455018.486520   -49.46933   0.01103     900
WASP-17b H2 2455018.496750   -49.44767   0.01496     600
WASP-17b H2 2455018.504065   -49.48909   0.01522     600
WASP-17b H2 2455018.511379   -49.45537   0.01597     600
WASP-17b H2 2455018.518694   -49.45999   0.01449     600
WASP-17b H2 2455018.526008   -49.46642   0.01478     600
WASP-17b H2 2455018.533392   -49.49716   0.01447     600
WASP-17b H2 2455018.540579   -49.48659   0.01459     600
WASP-17b H2 2455018.547974   -49.48097   0.01570     600
WASP-17b H2 2455018.555358   -49.51021   0.01576     600
WASP-17b H2 2455018.562476   -49.50083   0.01599     600
WASP-17b H2 2455018.569940   -49.56032   0.01673     600
WASP-17b H2 2455018.577174   -49.54420   0.01915     600
WASP-17b H2 2455018.584615   -49.53700   0.01804     600
WASP-17b H2 2455018.591791   -49.55900   0.01609     600
WASP-17b H2 2455018.599105   -49.56062   0.01586     600
WASP-17b H2 2455018.606350   -49.53495   0.01772     600
WASP-17b H2 2455018.613815   -49.46437   0.02020     600
WASP-17b H2 2455018.621129   -49.48921   0.01823     600
WASP-17b H2 2455018.628444   -49.45563   0.01820     600
WASP-17b H2 2455018.635839   -49.45895   0.01796     600
