2455679.66520  0.000732  0.000572
2455679.66716  0.000777  0.000574
2455679.66920  0.000541  0.000572
2455679.67122  0.000081  0.000571
2455679.67326  0.000940  0.000568
2455679.67530 -0.000907  0.000569
2455679.67732 -0.000757  0.000569
2455679.67936  0.000242  0.000574
2455679.68140 -0.000025  0.000568
2455679.68344 -0.000717  0.000570
2455679.68547  0.000097  0.000565
2455679.68750 -0.000320  0.000565
2455679.68954 -0.000074  0.000560
2455679.69157 -0.000679  0.000565
2455679.69361 -0.000436  0.000564
2455679.69564 -0.000771  0.000565
2455679.69767 -0.000293  0.000563
2455679.69971 -0.000699  0.000560
2455679.70175 -0.000312  0.000560
2455679.70378  0.000040  0.000556
2455679.70582  0.000140  0.000558
2455679.70786 -0.000267  0.000559
2455679.70988  0.000136  0.000560
2455679.71192  0.000342  0.000561
2455679.71396  0.000265  0.000561
2455679.71598  0.000676  0.000561
2455679.71802  0.000163  0.000559
2455679.72006  0.000674  0.000558
2455679.72209  0.000154  0.000557
2455679.72413 -0.000478  0.000557
2455679.72617 -0.000196  0.000557
2455679.72821 -0.000639  0.000560
2455679.73023 -0.000552  0.000560
2455679.73227 -0.000960  0.000560
2455679.73431 -0.000304  0.000559
2455679.73634  0.000866  0.000564
2455679.73838  0.000972  0.000559
2455679.74042  0.000586  0.000563
2455679.74244  0.001234  0.000561
2455679.74448  0.003895  0.000560
2455679.74652  0.004651  0.000563
2455679.74855  0.006235  0.000564
2455679.75059  0.007857  0.000566
2455679.75262  0.009447  0.000567
2455679.75465  0.011226  0.000569
2455679.75669  0.013063  0.000565
2455679.75873  0.014933  0.000568
2455679.76077  0.015599  0.000566
2455679.76279  0.016062  0.000568
2455679.76483  0.016110  0.000564
2455679.76687  0.016354  0.000561
2455679.76890  0.017383  0.000563
2455679.77094  0.018999  0.000560
2455679.77298  0.016273  0.000561
2455679.77501  0.018039  0.000562
2455679.77704  0.018892  0.000558
2455679.77908  0.018488  0.000559
2455679.78111  0.017774  0.000560
2455679.78314  0.018590  0.000565
2455679.78518  0.018662  0.000560
2455679.78721  0.018720  0.000563
2455679.78925  0.019704  0.000563
2455679.79128  0.018402  0.000561
2455679.79331  0.018619  0.000562
2455679.79561  0.018536  0.000564
2455679.79757  0.018570  0.000567
2455679.79961  0.018887  0.000563
2455679.80164  0.018781  0.000564
2455679.80367  0.020242  0.000563
2455679.80571  0.018783  0.000563
2455679.80774  0.019496  0.000565
2455679.80977  0.019988  0.000563
2455679.81181  0.019310  0.000568
2455679.81384  0.018642  0.000565
2455679.81587  0.018459  0.000569
2455679.81790  0.018266  0.000572
2455679.81993  0.019544  0.000572
2455679.82197  0.018816  0.000576
2455679.82401  0.018931  0.000575
2455679.82605  0.020014  0.000574
2455679.82807  0.019616  0.000579
2455679.83011  0.018623  0.000574
2455679.83213  0.018975  0.000577
2455679.83417  0.019636  0.000578
2455679.83621  0.019405  0.000578
2455679.83825  0.019382  0.000580
2455679.84027  0.019860  0.000577
2455679.84227  0.019890  0.000577
2455679.84425  0.019653  0.000576
2455679.84623  0.019079  0.000577
2455679.84827  0.019979  0.000580
2455679.85031  0.018888  0.000584
2455679.85234  0.019221  0.000582
2455679.85438  0.019074  0.000584
2455679.85641  0.019195  0.000584
2455679.86048  0.019332  0.000585
2455679.86251  0.019328  0.000584
2455679.86454  0.018530  0.000586
2455679.86658  0.019281  0.000585
2455679.86861  0.019418  0.000588
2455679.87064  0.019320  0.000590
2455679.87268  0.018845  0.000586
2455679.87473  0.019196  0.000585
2455679.87675  0.020117  0.000584
2455679.87879  0.018056  0.000587
2455679.88082  0.018466  0.000589
2455679.88286  0.018274  0.000591
2455679.88489  0.018531  0.000589
2455679.88692  0.017843  0.000591
2455679.88896  0.016829  0.000585
2455679.89099  0.017137  0.000591
2455679.89303  0.017159  0.000590
2455679.89506  0.015265  0.000589
2455679.89709  0.014027  0.000593
2455679.89913  0.014300  0.000593
2455679.90117  0.012100  0.000593
2455679.90320  0.010666  0.000595
2455679.90523  0.009228  0.000596
2455679.90727  0.006529  0.000610
2455679.90930  0.004816  0.000597
2455679.91133  0.003895  0.000600
2455679.91337  0.001791  0.000601
2455679.91540  0.002242  0.000603
2455679.92229 -0.000239  0.000616
2455679.92426 -0.000525  0.000627
2455679.92628  0.000077  0.000649
2455679.92832 -0.000267  0.000670
2455679.93036  0.000675  0.000721
2455709.54791  0.000352  0.000761
2455709.55315  0.000693  0.000984
2455709.55512  0.002036  0.000864
2455709.55709  0.000075  0.000974
2455709.55904  0.000309  0.000921
2455709.56101 -0.000804  0.000889
2455709.56296  0.000229  0.000910
2455709.56493 -0.000660  0.000885
2455709.56690 -0.000645  0.000876
2455709.56887  0.000653  0.000845
2455709.57082 -0.000141  0.000832
2455709.57279  0.000706  0.000837
2455709.57475  0.001353  0.000819
2455709.57671 -0.001867  0.000806
2455709.57867  0.000932  0.000805
2455709.58064 -0.000758  0.000761
2455709.58261 -0.001077  0.000759
2455709.58456 -0.001730  0.000909
2455709.58653 -0.000308  0.000961
