I+z 2455537.80247000000 0.977779278431108 3.028736458372738E-3  -9.81  -4.33 1.36544497467  3.6716   162.118
I+z 2455537.80300999992 0.970753703055526 3.022050635340854E-3  -9.99  -4.39 1.36194127722  3.7780   163.548
I+z 2455537.80324999988 0.974748145921855 3.283070604209366E-3  -9.80  -4.88 1.36035219902  6.6654   164.296
I+z 2455537.80351000000 0.976548111151583 3.014092879899992E-3  -1.13  -4.97 1.35861924019  4.1458   165.110
I+z 2455537.80374999996 0.968048803690355 3.015473022085405E-3  -1.50  -5.10 1.35711862881  4.0896   164.769
I+z 2455537.80398999993 0.970161641994670 3.009078827570337E-3  -1.46  -5.37 1.35554927995  4.0898   163.856
I+z 2455537.80422999989 0.969463201561824 3.006008928837495E-3  -0.98  -5.37 1.35398634327  3.8756   161.535
I+z 2455537.80449000001 0.971117316993955 3.000831829188203E-3  -1.27  -5.55 1.35235583154  4.0298   159.313
I+z 2455537.80474000005 0.969852926467408 2.994417201292888E-3  -1.55  -5.71 1.35073229759  3.8114   157.003
I+z 2455537.80500000017 0.972575302424359 2.988114912460847E-3  -1.87  -5.70 1.34911570955  4.1031   156.112
I+z 2455537.80525999982 0.970316497386972 2.987324976450486E-3  -2.11  -5.95 1.34743303294  3.9883   155.837
I+z 2455537.80550999986 0.974279744989483 2.981126019742745E-3  -2.12  -6.02 1.34590324478  3.8728   155.848
I+z 2455537.80574999982 0.965504071425469 2.982755309852877E-3  -2.28  -6.11 1.34437969949  3.9825   156.893
I+z 2455537.80598999979 0.970534081918482 2.975677508567824E-3  -2.31  -6.22 1.34286237009  3.8168   157.806
I+z 2455537.80623000022 0.970295685429311 2.972390153269811E-3  -2.23  -6.29 1.34135122979  3.9349   158.752
I+z 2455537.80647000019 0.977267913692357 2.966816507047406E-3  -2.11  -6.48 1.33991778069  4.0434   159.775
I+z 2455537.80671000015 0.970411200740057 2.967145644902761E-3  -2.44  -6.60 1.33841864727  3.9370   160.897
I+z 2455537.80745999981 0.971945657305192 2.953525806767011E-3  -2.94  -6.86 1.33381708837  3.6385   161.579
I+z 2455537.80769999977 0.968860610295951 2.955289957689346E-3  -2.77  -7.14 1.33234281606  3.6494   161.029
I+z 2455537.80795999989 0.967108126165876 2.949825499647734E-3  -2.87  -7.25 1.33080478109  3.8875   160.292
I+z 2455537.80819999985 0.977073442228541 2.940495164046921E-3  -2.94  -7.26 1.32934278040  3.8102   159.489
I+z 2455537.80847000005 0.975108273180305 2.942227717665920E-3  -3.05  -7.51 1.32774836618  3.9133   158.103
I+z 2455537.80873000016 0.969301358050701 2.938420023439757E-3  -2.93  -7.66 1.32616106288  3.7850   156.574
I+z 2455537.80897000013 0.974200723096001 2.933725961507374E-3  -3.42  -7.59 1.32478655323  4.0726   155.232
I+z 2455537.80920000002 0.971805097769680 2.934618778070250E-3  -3.54  -7.64 1.32341736944  4.0752   154.979
I+z 2455537.80945000006 0.970237454440115 2.927820076043313E-3  -3.66  -7.88 1.32191739729  3.7840   156.398
I+z 2455537.80971000018 0.976066919863803 2.925237110694332E-3  -3.58  -7.85 1.32042381894  3.7999   158.312
I+z 2455537.81020000018 0.972220142121904 2.920267425224317E-3  -3.65  -8.51 1.31752290718  3.7391   159.247
I+z 2455537.81045000022 0.962263334736464 2.920914138031857E-3  -4.11  -8.33 1.31611495896  4.0000   159.797
I+z 2455537.81069999980 0.974964046956874 2.910106428672771E-3  -4.41  -8.27 1.31464610843  4.0898   158.488
I+z 2455537.81086000009 0.972071591334896 2.908430132091813E-3  -4.34  -8.52 1.31371464808  3.9151   157.157
I+z 2455537.81102999998 0.972687341359554 2.907086118047590E-3  -4.55  -8.46 1.31278571251  3.8533   156.354
I+z 2455537.81119999988 0.978002749851864 2.899890343530893E-3  -4.92  -8.51 1.31179322162  3.8356   156.277
I+z 2455537.81136000017 0.974987865209324 2.895172447073738E-3  -5.31  -8.74 1.31086949949  3.9369   155.881
I+z 2455537.81154000014 0.970813917678121 2.898092094742218E-3  -5.36  -8.84 1.30988257856  4.0474   155.309
I+z 2455537.81169999996 0.966462708774875 2.897313061256393E-3  -5.54  -8.76 1.30896404032  3.9995   155.122
I+z 2455537.81185999978 0.967803514895289 2.897887845585730E-3  -5.72  -8.92 1.30804799417  3.9980   154.550
I+z 2455537.81220000004 0.967513971352710 2.891839901524575E-3  -5.84  -9.11 1.30615836872  4.0511   153.483
I+z 2455537.81236999994 0.974214139752447 2.885826119403119E-3  -5.80  -9.20 1.30518514109  3.7449   152.823
I+z 2455537.81253000023 0.971824626547732 2.883596735688553E-3  -6.06  -9.17 1.30427934726  3.9805   152.471
I+z 2455537.81269000005 0.977350285660546 2.879330182853037E-3  -6.39  -9.20 1.30337601088  4.1116   152.438
I+z 2455537.81287000002 0.963823867860939 2.886059975571749E-3  -6.16  -9.34 1.30241087033  3.8329   152.449
I+z 2455537.81302999984 0.975581850610146 2.876491432110697E-3  -6.13  -9.26 1.30151260331  3.8532   152.097
I+z 2455537.81320000021 0.973448295324021 2.877067639431364E-3  -6.25  -9.46 1.30055287903  3.9954   152.020
I+z 2455537.81336000003 0.965928674014008 2.877692445355080E-3  -6.31  -9.56 1.29965965308  3.9399   152.251
I+z 2455537.81354000000 0.973934075611625 2.872148936465539E-3  -6.29  -9.50 1.29870531490  4.0849   152.735
I+z 2455537.81369999982 0.963336155171255 2.876278342795464E-3  -6.31  -9.55 1.29781710202  4.0935   153.571
I+z 2455537.81386000011 0.970990235579338 2.872319465649740E-3  -6.30  -9.77 1.29693130181  4.0644   154.638
I+z 2455537.81404000008 0.974390086030185 2.865118902798647E-3  -6.46  -9.78 1.29598489499  3.8111   155.122
I+z 2455537.81419999991 0.975346487162165 2.865255113095434E-3  -6.69  -9.77 1.29510406419  4.0680   154.561
I+z 2455537.81436999980 0.976342315664001 2.859161096890843E-3  -6.77 -10.09 1.29416296974  4.0689   153.472
I+z 2455537.81453000009 0.971894028348130 2.860528018649702E-3  -7.11  -9.86 1.29328708347  4.4426   152.801
I+z 2455537.81469999999 0.965255715816487 2.862406159662594E-3  -7.42  -9.90 1.29241357448  4.1525   152.581
I+z 2455537.81486999989 0.970062569032250 2.858295667629170E-3  -7.37 -10.12 1.29148030322  4.2623   151.932
I+z 2455537.81503000017 0.964391980409460 2.861479673183235E-3  -7.49 -10.06 1.29061169854  3.9638   151.151
I+z 2455537.81521000015 0.970056836236069 2.853425952463118E-3  -7.84 -10.31 1.28968366749  3.7890   150.612
I+z 2455537.81536999997 0.970229843217828 2.849689737999612E-3  -8.23 -10.25 1.28881994028  4.0997   150.601
I+z 2455537.81553999986 0.970332102626936 2.849268292233882E-3  -8.33 -10.44 1.28789712081  4.1876   151.206
I+z 2455537.81570000015 0.970900997543784 2.845267852205303E-3  -8.47 -10.56 1.28703824446  4.0796   151.833
I+z 2455537.81587000005 0.972047461539026 2.846625887734773E-3  -8.34 -10.57 1.28618170045  4.4025   152.504
I+z 2455537.81603999995 0.965764133332123 2.852044561977427E-3  -8.66 -10.57 1.28526655632  4.0646   152.757
I+z 2455537.81619999977 0.971485049431620 2.840105043372288E-3  -8.84 -10.69 1.28441482415  4.4078   153.307
I+z 2455537.81637000013 0.961513243848053 2.845567144558539E-3  -9.24 -10.51 1.28350482156  4.4810   153.637
I+z 2455537.81669999985 0.973039905465122 2.839606570276991E-3  -9.04 -10.94 1.28181323236  4.3179   153.769
I+z 2455537.81687000021 0.968180333591543 2.837387669346395E-3  -9.47 -10.97 1.28091080239  4.1935   153.824
I+z 2455537.81703000003 0.970475181499430 2.832761400425867E-3  -9.97 -10.76 1.28007090472  4.5015   153.439
I+z 2455537.81721000001 0.968232155680531 2.834883374057822E-3  -9.23 -10.92 1.27917354776  4.4351   153.329
I+z 2455537.81754000019 0.965108135445066 2.830772564512544E-3  -8.66 -11.10 1.27744606105  4.2691   153.318
I+z 2455537.81771000009 0.968802474057138 2.824922061844415E-3  -9.25 -11.03 1.27661558231  4.1692   153.769
I+z 2455537.81786999991 0.976466246047668 2.822252052743685E-3  -9.09 -11.22 1.27578736201  4.0390   154.495
I+z 2455537.81803999981 0.972043595232383 2.821802375492160E-3  -9.24 -11.51 1.27490248305  4.1977   155.562
I+z 2455537.81820000010 0.974852726099453 2.819158507383645E-3  -9.37 -11.45 1.27407892250  4.1918   156.277
I+z 2455537.81838000007 0.974840462520426 2.817471653040965E-3  -9.74 -11.44 1.27319902284  4.2645   157.080
I+z 2455537.81853999989 0.967540649806867 2.819627227249641E-3  -9.40 -11.49 1.27238009730  4.2512   158.048
I+z 2455537.81870999979 0.965767424192607 2.818043565787566E-3  -9.57 -11.51 1.27150515054  4.2491   158.631
I+z 2455537.81887000008 0.963213680510734 2.818064978435999E-3  -9.38 -11.68 1.27069083548  4.1842   158.686
I+z 2455537.81903999997 0.967906379288158 2.813960344725628E-3  -9.56 -11.74 1.26987873745  4.2736   158.301
I+z 2455537.81920999987 0.972877573211153 2.810761014683434E-3  -9.64 -11.73 1.26901108656  4.2983   158.015
I+z 2455537.81937000016 0.977269176390710 2.804094830252375E-3  -9.66 -11.82 1.26820356301  4.2082   157.905
I+z 2455537.81955000013 0.966694580031683 2.807146349180428E-3 -10.00 -11.87 1.26739820692  4.1542   157.608
I+z 2455537.81970999995 0.968106814740194 2.806972963543684E-3 -10.19 -12.11 1.26653782969  4.3310   156.937
I+z 2455537.81986999977 0.964377765295610 2.810340975607953E-3 -10.25 -11.84 1.26573704486  4.2001   155.991
I+z 2455537.82004000014 0.974087913420802 2.801094426691447E-3 -10.36 -11.87 1.26488148344  4.5439   154.902
I+z 2455537.82021000003 0.969277378061432 2.803828607966303E-3  -9.84 -12.16 1.26408521384  4.2208   154.033
I+z 2455537.82037999993 0.973517122546840 2.794997930093175E-3  -9.93 -12.14 1.26323447755  4.1219   153.417
I+z 2455537.82054000022 0.970834101513211 2.796723969616844E-3  -9.78 -12.20 1.26244269968  4.1667   153.351
I+z 2455537.82070000004 0.963020644984083 2.800085340201711E-3  -9.56 -12.26 1.26165308188  4.4087   153.659
I+z 2455537.82088000001 0.965291806452786 2.794280137902817E-3  -9.90 -12.29 1.26080945399  4.2691   153.890
I+z 2455537.82103999984 0.967756843169257 2.790286349112854E-3  -9.85 -12.36 1.26002429341  4.2213   154.121
I+z 2455537.82121000020 0.963090196415183 2.792571650404933E-3 -10.09 -12.57 1.25918542876  4.3537   154.165
I+z 2455537.82141999993 0.967172695850091 2.787168265846740E-3 -10.70 -12.54 1.25818203089  4.3954   153.516
I+z 2455537.82158000022 0.973967905868662 2.780902333558726E-3 -10.87 -12.61 1.25740404529  4.2693   153.296
I+z 2455537.82184999995 0.970788224494812 2.778885806365632E-3 -10.93 -12.91 1.25613053891  4.2377   153.296
I+z 2455537.82212000014 0.967258218194031 2.779636248216004E-3   1.03 -12.54 1.25491771763  4.2960   153.450
I+z 2455537.82227999996 0.966143719207669 2.781161396211027E-3   0.96 -12.66 1.25414865464  4.4541   153.516
I+z 2455537.82251999993 0.973399559861730 2.770518278751960E-3   1.17 -12.83 1.25299900278  4.2216   153.153
I+z 2455537.82278000005 0.976716154828636 2.767888873115716E-3   3.77 -20.22 1.25178614258  4.4960   152.592
I+z 2455537.82302000001 0.973942286127618 2.766159068841595E-3   4.10 -20.40 1.25064615728  3.9921   151.360
I+z 2455537.82327000005 0.968401255137772 2.768485579662066E-3   3.71 -20.41 1.24945690663  4.3397   150.359
I+z 2455537.82353999978 0.968605514256793 2.766439859534901E-3   1.18  -5.17 1.24824593817  4.4677   149.809
I+z 2455537.82378000021 0.972596844753138 2.756213193432881E-3   1.09  -5.32 1.24712054614  4.4463   149.567
I+z 2455537.82403999986 0.973023862909018 2.755137463042363E-3   0.66  -5.37 1.24594652658  4.4943   149.919
I+z 2455537.82427000022 0.977334051942118 2.749135582109794E-3   0.55  -5.50 1.24488362570  4.2600   150.106
I+z 2455537.82451999979 0.967679683530966 2.752854477786536E-3   0.23  -5.51 1.24371924682  4.3322   149.985
I+z 2455537.82475000015 0.969369476180005 2.750761595750617E-3   0.10  -5.68 1.24266508057  4.6681   149.897
I+z 2455537.82500999980 0.973061672997561 2.746351154471489E-3  -3.00  -5.97 1.24151027274  4.2352   150.865
I+z 2455537.82555999979 0.971408772812310 2.743610733572434E-3  -0.20  -6.15 1.23900797188  3.8875   152.053
I+z 2455537.82582999999 0.976127627779953 2.737150434196082E-3  -0.24  -6.32 1.23781730775  3.5047   154.121
I+z 2455537.82603000011 0.974730478465068 2.736475753918467E-3  -0.26  -6.27 1.23694071357  3.4650   155.496
I+z 2455537.82622000016 0.981336979338153 2.729992641873063E-3  -0.71  -6.28 1.23606705213  3.5381   155.991
I+z 2455537.82641000021 0.981671896702348 2.726827100429308E-3  -0.94  -6.20 1.23524745175  3.4205   156.068
I+z 2455537.82660999987 0.978325828727846 2.727601084643908E-3  -1.08  -6.30 1.23437945926  3.3713   155.991
I+z 2455537.82677000016 0.974677011247976 2.729633586037543E-3  -1.16  -6.10 1.23366682511  3.4049   156.486
I+z 2455537.82695000013 0.973879642567056 2.727815361829948E-3  -1.04  -6.30 1.23285479570  3.4786   157.102
I+z 2455537.82714999979 0.972675384124131 2.726644930972284E-3  -0.86  -6.43 1.23199482284  3.3567   157.839
I+z 2455537.82734999992 0.969557778746171 2.726649051801137E-3  -0.92  -6.44 1.23113773512  3.3261   158.290
I+z 2455537.82752999989 0.971494155444683 2.723825003376112E-3  -0.85  -6.41 1.23033369029  3.2996   158.301
I+z 2455537.82773000002 0.975429953985837 2.719692582587260E-3  -0.71  -6.68 1.22948217975  3.1214   157.564
I+z 2455537.82793000014 0.977131987415816 2.717042152134791E-3  -0.98  -6.57 1.22863353034  3.2211   157.432
I+z 2455537.82812999981 0.977960017968453 2.715203965984475E-3  -1.05  -6.76 1.22773806814  3.1524   156.596
I+z 2455537.82830000017 0.970627399285344 2.719982437352387E-3  -1.30  -6.74 1.22704380543  3.2187   155.848
I+z 2455537.82848000014 0.976548702443254 2.715464889445365E-3  -1.63  -6.68 1.22625271511  3.3479   154.902
I+z 2455537.82867999980 0.978229775715787 2.708102779162571E-3  -1.29  -6.70 1.22541493100  3.6378   153.890
I+z 2455537.82887999993 0.972084064079829 2.710356312075746E-3  -1.72  -6.72 1.22457996935  3.0195   153.703
I+z 2455537.82904000022 0.975516213782157 2.709789824451503E-3  -1.82  -6.81 1.22389446688  3.1520   154.407
I+z 2455537.82922999980 0.976249143316196 2.705480435597817E-3  -2.07  -6.92 1.22306463174  3.2904   155.573
I+z 2455537.82942999993 0.971881953257147 2.708884481399498E-3  -2.55  -6.83 1.22223759489  3.2232   156.453
I+z 2455537.82964000013 0.980227178882931 2.697943722387669E-3  -2.52  -6.90 1.22136495462  3.1469   156.596
I+z 2455537.82983999979 0.978694840038541 2.698898483596339E-3  -2.54  -7.09 1.22054366043  3.1180   155.870
I+z 2455537.83002000023 0.972165059212625 2.701540530215738E-3  -2.57  -6.91 1.21977321197  3.2204   155.265
I+z 2455537.83021999989 0.977275148456685 2.696375345374989E-3  -2.13  -7.12 1.21895730048  3.3185   154.858
I+z 2455537.83040999994 0.972067772081807 2.695859524962237E-3  -2.09  -7.11 1.21814415064  3.3538   155.694
I+z 2455537.83057999983 0.976536637381905 2.695349302309248E-3  -2.16  -7.08 1.21747656540  3.3747   156.651
I+z 2455537.83076999988 0.977077768473335 2.689927777973868E-3  -1.95  -7.00 1.21666843194  3.3154   156.827
I+z 2455537.83093999978 0.982830806474823 2.686629733772222E-3  -2.44  -7.17 1.21600496750  3.2189   156.299
I+z 2455537.83112000022 0.975402377273850 2.688743568939015E-3  -2.66  -7.10 1.21524899324  3.3108   154.836
I+z 2455537.83131999988 0.977376698702343 2.685490827516326E-3  -2.67  -7.21 1.21444841564  3.1457   153.472
I+z 2455537.83150999993 0.983668324156089 2.678331171354928E-3  -2.55  -7.33 1.21365055954  3.1860   151.998
I+z 2455537.83171000006 0.978776508534153 2.681086687450142E-3  -2.73  -7.39 1.21285541565  3.1173   151.030
I+z 2455537.83191000018 0.985190145847833 2.674753079790388E-3  -2.96  -7.39 1.21206297472  3.0454   149.985
I+z 2455537.83207000000 0.978361337127479 2.676748478576476E-3  -2.65  -7.35 1.21141240485  3.1373   149.336
I+z 2455537.83222999983 0.978115793292514 2.677210348483151E-3  -2.73  -7.43 1.21076365848  2.9822   149.061
I+z 2455537.83241999988 0.984467576004015 2.669365369172665E-3  -2.67  -7.53 1.21002446454  3.3522   148.511
I+z 2455537.83260999992 0.982462886269549 2.668297469535804E-3  -2.64  -7.55 1.20924166913  3.1021   148.038
I+z 2455537.83277999982 0.986111151073471 2.666717183893695E-3  -2.64  -7.32 1.20859902121  3.1720   147.510
I+z 2455537.83297999995 0.978282576769937 2.665988112361844E-3  -2.78  -7.56 1.20777541646  3.1466   146.432
I+z 2455537.83317000000 0.979129885487692 2.665476991991876E-3  -2.88  -7.55 1.20704582487  3.3158   146.025
I+z 2455537.83337000012 0.979545987394441 2.663606907562399E-3  -2.98  -7.48 1.20627320542  3.2601   145.706
I+z 2455537.83356000017 0.981911706743523 2.660055983030786E-3  -3.05  -7.71 1.20550323208  3.1098   145.486
I+z 2455537.83375999983 0.982263087806499 2.657992696299908E-3  -3.05  -7.62 1.20473589595  2.9723   145.860
I+z 2455537.83398000011 0.987404021204681 2.652939391539533E-3  -3.08  -7.63 1.20388139586  3.0913   146.443
I+z 2455537.83417999977 0.986359819778668 2.651690705451778E-3  -3.08  -7.67 1.20311962137 12.3719   146.124
I+z 2455537.83436999982 0.993870207128925 2.644648921656668E-3  -3.56  -7.80 1.20236046238  3.0787   145.827
I+z 2455537.83458000002 0.981496897842366 2.651346017910345E-3  -3.81  -7.83 1.20155948853  3.1566   145.981
I+z 2455537.83473999985 0.988532284442736 2.645194794069940E-3  -3.93  -7.87 1.20093851774  3.1896   145.860
I+z 2455537.83492999990 0.985000016501288 2.646803942698041E-3  -3.98  -7.85 1.20023100235  3.1805   145.090
I+z 2455537.83514000010 0.989823515283939 2.641734855042943E-3  -4.02  -7.76 1.19943778930  3.1248   144.265
I+z 2455537.83533000015 0.989225583019416 2.640367189540398E-3  -4.20  -7.86 1.19869130166  3.1358   143.528
I+z 2455537.83552999981 0.987979808210337 2.640479620235292E-3  -4.04  -7.92 1.19794738765  3.2818   143.825
I+z 2455537.83572999993 0.992145932598830 2.634998627970016E-3  -4.31  -7.86 1.19720604408  3.1315   144.474
I+z 2455537.83591999998 0.989651468754731 2.634355336434414E-3  -4.63  -7.90 1.19646726252  3.2608   145.486
I+z 2455537.83612000011 0.993898629147501 2.628408633378530E-3  -4.95  -8.07 1.19573103459  3.3098   146.443
I+z 2455537.83631000016 0.985306843327577 2.635738076863735E-3  -5.03  -8.03 1.19504044403  3.2460   147.455
I+z 2455537.83649000013 0.991544381258138 2.630435016877050E-3  -5.04  -8.10 1.19435210570  3.1505   147.840
I+z 2455537.83668000018 0.985844117121299 2.631777979614757E-3  -5.18  -8.02 1.19366601416  3.3150   148.115
I+z 2455537.83688999992 0.987603985951490 2.630299466979541E-3  -5.22  -8.08 1.19289683872  3.3452   148.467
I+z 2455537.83706999989 0.989464153805319 2.627416056756551E-3  -5.72  -8.06 1.19221550357  3.2570   148.775
I+z 2455537.83728000009 0.989134020990262 2.626355511680022E-3  -5.42  -8.23 1.19145166710  3.1057   149.215
I+z 2455537.83746000007 0.992067471738940 2.625265812126678E-3  -5.13  -8.28 1.19077506404  3.1405   149.259
I+z 2455537.83766000019 0.990893472095702 2.623579996566610E-3  -5.10  -8.30 1.19005860253  3.2223   148.258
I+z 2455537.83784999978 0.992604499258400 2.621987856522028E-3  -5.25  -8.36 1.18938656937  3.2141   146.883
I+z 2455537.83803999983 1.000356766780480 2.612457864312526E-3  -5.77  -8.32 1.18867495311  3.1224   146.003
I+z 2455537.83823999995 0.988732043767171 2.619458590421230E-3  -5.84  -8.28 1.18796582271  3.1488   145.684
I+z 2455537.83845000016 0.991534011386977 2.616864660796523E-3  -5.99  -8.27 1.18721767983  3.1483   146.047
I+z 2455537.83864000021 0.996964021386929 2.612448334363764E-3  -5.74  -8.43 1.18651364769  3.2508   146.113
I+z 2455537.83882999979 0.997552742537827 2.611340094428599E-3  -5.57  -8.33 1.18585328251  3.2716   146.542
I+z 2455537.83899000008 0.994641937508655 2.611832604252717E-3  -5.61  -8.37 1.18527725098  3.1730   147.136
I+z 2455537.83918000013 0.992987655761626 2.611245657536822E-3  -5.69  -8.48 1.18462096899  3.2065   147.301
I+z 2455537.83936000010 0.998950776767971 2.606586831031564E-3  -5.80  -8.39 1.18396685735  3.3061   147.609
I+z 2455537.83956000023 0.996850033216961 2.604022878517187E-3  -5.99  -8.34 1.18327423465  3.1932   147.873
I+z 2455537.83974000020 1.002086829294580 2.600396127479556E-3  -5.82  -8.45 1.18262458331  3.0183   148.324
I+z 2455537.83992999978 1.004814058006880 2.595795819222773E-3  -5.98  -8.57 1.18197722513  3.1591   148.676
I+z 2455537.84012999991 0.999783317894098 2.599246641936930E-3  -6.10  -8.43 1.18129161525  3.2450   149.072
I+z 2455537.84031999996 0.998367709626381 2.599002132847990E-3  -6.38  -8.61 1.18060842471  3.1460   148.929
I+z 2455537.84051000001 0.995787164663414 2.602717326073449E-3  -6.33  -8.72 1.17996762937  3.2065   148.709
I+z 2455537.84068999998 1.000586789824010 2.600457631108195E-3  -6.00  -8.66 1.17932896831  3.3306   148.170
I+z 2455537.84088000003 1.004218781181330 2.590039456427125E-3  -6.31  -8.84 1.17869243662  3.2514   147.576
I+z 2455537.84108000016 1.002558282763840 2.589982978665271E-3  -6.41  -8.96 1.17801844956  3.2291   146.839
I+z 2455537.84146999987 0.997246617311681 2.589162822215690E-3  -6.49  -9.03 1.17667764540  3.3628   146.245
I+z 2455537.84166999999 0.997395282601619 2.589936843297154E-3  -6.28  -9.17 1.17601081828  3.3998   146.388
I+z 2455537.84187000012 0.999888434698107 2.587520828673587E-3  -6.76  -9.15 1.17530735327  3.2364   146.685
I+z 2455537.84206000017 0.999259603694445 2.587364085364455E-3  -6.75  -9.22 1.17468428195  3.3642   146.542
I+z 2455537.84242000012 0.998773679716129 2.583409884229073E-3  -6.57  -9.37 1.17348303496  3.1652   145.409
