# From https://www.aanda.org/articles/aa/full_html/2016/04/aa28312-16/aa28312-16.html
# Times are BDJ(TDB) - 2450000
6245.483471 0.995927 0.000569 ROZ  R
6245.484038 0.997648 0.000578 ROZ  R
6245.484606 0.996388 0.000569 ROZ  R
6245.485173 0.997725 0.000569 ROZ  R
6245.485728 0.997613 0.000569 ROZ  R
6245.486296 0.998304 0.000569 ROZ  R
6245.486863 0.999293 0.000561 ROZ  R
6245.487430 0.999729 0.000552 ROZ  R
6245.487997 0.999367 0.000561 ROZ  R
6245.488564 0.999761 0.000561 ROZ  R
6245.489131 1.000268 0.000561 ROZ  R
6245.489699 1.000414 0.000561 ROZ  R
6245.490254 1.000573 0.000569 ROZ  R
6245.490821 0.999944 0.000578 ROZ  R
6245.491388 1.000503 0.000578 ROZ  R
6245.491956 1.001263 0.000604 ROZ  R
6245.492523 1.000222 0.000621 ROZ  R
6282.458089 0.999762 0.000813 ROZ  R
6282.458656 0.998944 0.000812 ROZ  R
6282.459223 1.000333 0.000816 ROZ  R
6282.459790 0.999760 0.000807 ROZ  R
6282.460345 0.999713 0.000821 ROZ  R
6282.460924 1.001097 0.000815 ROZ  R
6282.461491 1.000064 0.000808 ROZ  R
6282.462058 1.001362 0.000828 ROZ  R
6282.462626 1.001273 0.000818 ROZ  R
6282.463193 1.001052 0.000812 ROZ  R
6282.463760 1.000672 0.000822 ROZ  R
6282.464327 0.999685 0.000812 ROZ  R
6282.464894 0.999912 0.000796 ROZ  R
6282.465461 1.000199 0.000835 ROZ  R
6282.466028 1.000119 0.000806 ROZ  R
6282.466596 1.000642 0.000824 ROZ  R
6282.467163 1.000381 0.000809 ROZ  R
6282.467730 0.999233 0.000814 ROZ  R
6282.468297 0.999949 0.000812 ROZ  R
6282.468864 0.999737 0.000807 ROZ  R
6282.469431 1.000105 0.000800 ROZ  R
6282.469998 0.999116 0.000814 ROZ  R
6282.470566 0.999132 0.000817 ROZ  R
6282.471133 0.999616 0.000800 ROZ  R
6282.471700 0.999701 0.000801 ROZ  R
6282.472267 0.999337 0.000803 ROZ  R
6282.472834 0.999581 0.000813 ROZ  R
6282.473401 0.999777 0.000794 ROZ  R
6282.473968 1.000668 0.000796 ROZ  R
6282.474535 0.999419 0.000793 ROZ  R
6282.475103 0.999900 0.000793 ROZ  R
6282.475670 1.000225 0.000791 ROZ  R
6282.476237 0.999125 0.000796 ROZ  R
6282.476804 0.998818 0.000796 ROZ  R
6282.477371 0.997573 0.000789 ROZ  R
6282.477938 0.999274 0.000798 ROZ  R
6282.478505 0.997846 0.000801 ROZ  R
6282.479073 0.996059 0.000798 ROZ  R
6282.479651 0.997426 0.000799 ROZ  R
6282.480218 0.995405 0.000797 ROZ  R
6282.480786 0.994821 0.000795 ROZ  R
6282.481353 0.995469 0.000804 ROZ  R
6282.481908 0.994776 0.000802 ROZ  R
6282.482475 0.993996 0.000795 ROZ  R
6282.483043 0.992028 0.000795 ROZ  R
6282.483610 0.992719 0.000798 ROZ  R
6282.484188 0.991703 0.000787 ROZ  R
6282.484756 0.990588 0.000784 ROZ  R
6282.485323 0.992465 0.000789 ROZ  R
6282.485890 0.991756 0.000786 ROZ  R
6282.486457 0.989618 0.000784 ROZ  R
6282.487024 0.989461 0.000786 ROZ  R
6282.487591 0.988077 0.000787 ROZ  R
6282.488158 0.989552 0.000792 ROZ  R
6282.488725 0.987456 0.000788 ROZ  R
6282.489293 0.988507 0.000789 ROZ  R
6282.489860 0.988430 0.000789 ROZ  R
6282.490427 0.988003 0.000791 ROZ  R
6282.490994 0.987487 0.000790 ROZ  R
6282.491561 0.986893 0.000787 ROZ  R
6282.492128 0.987399 0.000786 ROZ  R
6282.492695 0.986638 0.000776 ROZ  R
6282.493263 0.986413 0.000788 ROZ  R
6282.493830 0.986647 0.000782 ROZ  R
6282.494397 0.986293 0.000782 ROZ  R
6282.494964 0.987091 0.000787 ROZ  R
6282.495531 0.986677 0.000780 ROZ  R
6282.496098 0.987850 0.000787 ROZ  R
6282.496665 0.987671 0.000786 ROZ  R
6282.497233 0.986537 0.000784 ROZ  R
6282.497800 0.985804 0.000786 ROZ  R
6282.498367 0.986460 0.000779 ROZ  R
6282.498934 0.985902 0.000782 ROZ  R
6282.499501 0.985949 0.000785 ROZ  R
6282.500068 0.986266 0.000781 ROZ  R
6282.500635 0.984190 0.000779 ROZ  R
6282.501202 0.985721 0.000787 ROZ  R
6282.501770 0.984132 0.000787 ROZ  R
6282.502337 0.984021 0.000787 ROZ  R
6282.502904 0.985604 0.000778 ROZ  R
6282.503471 0.985832 0.000784 ROZ  R
6282.504038 0.985005 0.000783 ROZ  R
6282.504605 0.983727 0.000779 ROZ  R
6282.505172 0.984667 0.000779 ROZ  R
6282.505740 0.984734 0.000778 ROZ  R
6282.506307 0.984341 0.000782 ROZ  R
6282.506874 0.985414 0.000783 ROZ  R
6282.507441 0.983928 0.000779 ROZ  R
6282.508008 0.983130 0.000780 ROZ  R
6282.508575 0.985337 0.000777 ROZ  R
6282.509142 0.984805 0.000783 ROZ  R
6282.509710 0.984354 0.000782 ROZ  R
6282.510277 0.985425 0.000780 ROZ  R
6282.510855 0.983589 0.000781 ROZ  R
6282.511411 0.984694 0.000773 ROZ  R
6282.511990 0.983747 0.000783 ROZ  R
6282.512557 0.984154 0.000778 ROZ  R
6282.513124 0.984071 0.000783 ROZ  R
6282.513691 0.984796 0.000777 ROZ  R
6282.514258 0.985349 0.000782 ROZ  R
6282.515057 0.986442 0.000782 ROZ  R
6282.515624 0.984004 0.000778 ROZ  R
6282.516191 0.983994 0.000775 ROZ  R
6282.516758 0.984276 0.000774 ROZ  R
6282.517325 0.984988 0.000783 ROZ  R
6282.517904 0.985801 0.000778 ROZ  R
6282.518471 0.984069 0.000779 ROZ  R
6282.519038 0.983882 0.000776 ROZ  R
6282.519605 0.984015 0.000781 ROZ  R
6282.520173 0.984242 0.000769 ROZ  R
6282.520740 0.984676 0.000780 ROZ  R
6282.521307 0.985724 0.000777 ROZ  R
6282.521874 0.985853 0.000775 ROZ  R
6282.522441 0.984959 0.000782 ROZ  R
6282.523008 0.984540 0.000776 ROZ  R
6282.523575 0.985288 0.000775 ROZ  R
6282.524143 0.983868 0.000775 ROZ  R
6282.524710 0.984958 0.000786 ROZ  R
6282.525277 0.983827 0.000785 ROZ  R
6282.525844 0.985012 0.000783 ROZ  R
6282.526411 0.984259 0.000781 ROZ  R
6282.526978 0.984940 0.000781 ROZ  R
6282.527545 0.982729 0.000779 ROZ  R
6282.528113 0.985048 0.000782 ROZ  R
6282.528680 0.984847 0.000781 ROZ  R
6282.529247 0.985762 0.000776 ROZ  R
6282.529814 0.984513 0.000779 ROZ  R
6282.530381 0.985043 0.000774 ROZ  R
6282.530948 0.983365 0.000778 ROZ  R
6282.531515 0.984482 0.000782 ROZ  R
6282.532082 0.984593 0.000784 ROZ  R
6282.532650 0.983840 0.000789 ROZ  R
6282.533217 0.982823 0.000780 ROZ  R
6282.533784 0.983856 0.000779 ROZ  R
6282.534351 0.984021 0.000779 ROZ  R
6282.534918 0.983047 0.000780 ROZ  R
6282.535485 0.984558 0.000780 ROZ  R
6282.536052 0.985231 0.000785 ROZ  R
6282.536620 0.983374 0.000784 ROZ  R
6282.537187 0.985215 0.000786 ROZ  R
6282.537765 0.985693 0.000785 ROZ  R
6282.538333 0.985277 0.000787 ROZ  R
6282.538900 0.983932 0.000789 ROZ  R
6282.539467 0.983401 0.000833 ROZ  R
6282.540034 0.985322 0.000826 ROZ  R
6282.540601 0.984771 0.000796 ROZ  R
6282.541168 0.984573 0.000793 ROZ  R
6282.541735 0.984641 0.000800 ROZ  R
6282.542303 0.983620 0.000778 ROZ  R
6282.542870 0.983953 0.000783 ROZ  R
6282.543437 0.984648 0.000787 ROZ  R
6282.544004 0.983677 0.000815 ROZ  R
6282.545705 0.984165 0.000790 ROZ  R
6282.546272 0.984722 0.000793 ROZ  R
6282.546840 0.984143 0.000796 ROZ  R
6282.547407 0.985328 0.000788 ROZ  R
6282.547974 0.985640 0.000785 ROZ  R
6282.548541 0.985277 0.000783 ROZ  R
6282.549120 0.984390 0.000784 ROZ  R
6282.549687 0.984329 0.000781 ROZ  R
6282.550254 0.984716 0.000784 ROZ  R
6282.550821 0.985170 0.000780 ROZ  R
6282.551388 0.984798 0.000790 ROZ  R
6282.551955 0.984942 0.000783 ROZ  R
6282.552523 0.985618 0.000780 ROZ  R
6282.553090 0.985343 0.000782 ROZ  R
6282.553657 0.984931 0.000781 ROZ  R
6282.554224 0.984109 0.000782 ROZ  R
6282.554791 0.984691 0.000784 ROZ  R
6282.555358 0.984729 0.000783 ROZ  R
6282.555925 0.984171 0.000783 ROZ  R
6282.556493 0.982445 0.000779 ROZ  R
6282.557060 0.984747 0.000781 ROZ  R
6282.557627 0.985447 0.000778 ROZ  R
6282.558194 0.984602 0.000780 ROZ  R
6282.558773 0.984973 0.000778 ROZ  R
6282.559340 0.984169 0.000777 ROZ  R
6282.559907 0.984941 0.000778 ROZ  R
6282.560474 0.982998 0.000777 ROZ  R
6282.561041 0.984602 0.000781 ROZ  R
6282.561608 0.983666 0.000776 ROZ  R
6282.562175 0.985078 0.000779 ROZ  R
6282.562743 0.985837 0.000776 ROZ  R
6282.563310 0.984671 0.000774 ROZ  R
6282.563877 0.984367 0.000775 ROZ  R
6282.564444 0.985632 0.000776 ROZ  R
6282.565011 0.986168 0.000779 ROZ  R
6282.565578 0.986159 0.000776 ROZ  R
6282.566145 0.984855 0.000777 ROZ  R
6282.566713 0.985298 0.000775 ROZ  R
6282.567280 0.983538 0.000777 ROZ  R
6282.567858 0.986603 0.000774 ROZ  R
6282.568426 0.986100 0.000778 ROZ  R
6282.568993 0.986905 0.000779 ROZ  R
6282.569560 0.987062 0.000780 ROZ  R
6282.570127 0.985654 0.000773 ROZ  R
6282.570694 0.985555 0.000771 ROZ  R
6282.571261 0.984800 0.000774 ROZ  R
6282.572014 0.986583 0.000777 ROZ  R
6282.572581 0.987370 0.000773 ROZ  R
6282.573148 0.986219 0.000778 ROZ  R
6282.573715 0.987921 0.000779 ROZ  R
6282.574282 0.986714 0.000773 ROZ  R
6282.574849 0.986712 0.000772 ROZ  R
6282.575416 0.986877 0.000771 ROZ  R
6282.575983 0.986557 0.000773 ROZ  R
6282.576551 0.986854 0.000774 ROZ  R
6282.577118 0.988101 0.000777 ROZ  R
6282.577696 0.988094 0.000775 ROZ  R
6282.578264 0.988005 0.000782 ROZ  R
6282.578831 0.987350 0.000784 ROZ  R
6282.579398 0.987113 0.000780 ROZ  R
6282.579965 0.987116 0.000777 ROZ  R
6282.580532 0.987622 0.000780 ROZ  R
6282.581099 0.987803 0.000779 ROZ  R
6282.581666 0.988058 0.000775 ROZ  R
6282.582234 0.989306 0.000780 ROZ  R
6282.582801 0.988211 0.000776 ROZ  R
6282.583368 0.989669 0.000777 ROZ  R
6282.583935 0.988072 0.000773 ROZ  R
6282.584514 0.989722 0.000778 ROZ  R
6282.585081 0.990048 0.000776 ROZ  R
6282.585648 0.990330 0.000780 ROZ  R
6282.586215 0.990365 0.000779 ROZ  R
6282.586782 0.991899 0.000778 ROZ  R
6282.587349 0.991115 0.000782 ROZ  R
6282.587917 0.992757 0.000781 ROZ  R
6282.588484 0.994406 0.000786 ROZ  R
6282.589051 0.993784 0.000783 ROZ  R
6282.589618 0.994263 0.000785 ROZ  R
6282.590185 0.994574 0.000783 ROZ  R
6282.590752 0.994105 0.000787 ROZ  R
6282.591319 0.995220 0.000785 ROZ  R
6282.591886 0.996094 0.000785 ROZ  R
6282.592454 0.996325 0.000786 ROZ  R
6282.593021 0.997457 0.000788 ROZ  R
6282.594155 0.998296 0.000786 ROZ  R
6282.594722 0.999078 0.000783 ROZ  R
6282.595289 0.998463 0.000786 ROZ  R
6282.595856 1.000884 0.000787 ROZ  R
6282.596424 1.001574 0.000787 ROZ  R
6282.597002 0.999738 0.000789 ROZ  R
6282.597569 0.999426 0.000788 ROZ  R
6282.598137 1.000481 0.000786 ROZ  R
6282.598704 0.999473 0.000785 ROZ  R
6282.599271 1.000238 0.000786 ROZ  R
6282.599838 0.999524 0.000786 ROZ  R
6282.600405 0.999083 0.000785 ROZ  R
6282.600972 0.999681 0.000789 ROZ  R
6282.601539 0.999394 0.000788 ROZ  R
6282.602106 0.999955 0.000790 ROZ  R
6282.602674 1.001235 0.000797 ROZ  R
6282.603241 1.000655 0.000792 ROZ  R
6282.603808 0.999156 0.000789 ROZ  R
6282.604375 0.998743 0.000791 ROZ  R
6282.604942 1.000333 0.000791 ROZ  R
6282.605509 0.999912 0.000795 ROZ  R
6282.606076 0.998797 0.000789 ROZ  R
6282.606644 0.999032 0.000797 ROZ  R
6282.607211 1.000242 0.000791 ROZ  R
6282.607778 0.999235 0.000788 ROZ  R
6282.608345 1.000607 0.000792 ROZ  R
6282.608912 0.999592 0.000793 ROZ  R
6282.609479 1.000872 0.000791 ROZ  R
6282.610046 0.998752 0.000790 ROZ  R
6282.610614 0.999834 0.000794 ROZ  R
6282.611181 0.999219 0.000794 ROZ  R
6282.611748 0.998512 0.000795 ROZ  R
6282.612315 1.001287 0.000798 ROZ  R
6282.612882 0.999324 0.000797 ROZ  R
6282.613449 0.998841 0.000804 ROZ  R
6282.614016 0.999999 0.000813 ROZ  R
6282.614595 1.000533 0.000814 ROZ  R
6302.029716 1.000714 0.000346 BOAO R
6302.033061 0.999297 0.000347 BOAO R
6302.034890 1.000337 0.000345 BOAO R
6302.036718 0.999310 0.000343 BOAO R
6302.038547 0.999467 0.000347 BOAO R
6302.040376 1.000215 0.000348 BOAO R
6302.042204 1.000491 0.000344 BOAO R
6302.044034 1.000620 0.000345 BOAO R
6302.045862 1.000158 0.000347 BOAO R
6302.047690 1.000000 0.000342 BOAO R
6302.049519 1.000839 0.000344 BOAO R
6302.051348 1.000158 0.000344 BOAO R
6302.053176 1.000137 0.000344 BOAO R
6302.055005 1.000568 0.000346 BOAO R
6302.056834 1.000579 0.000344 BOAO R
6302.058662 1.000211 0.000343 BOAO R
6302.060491 1.000049 0.000346 BOAO R
6302.062320 0.999942 0.000341 BOAO R
6302.064149 1.000129 0.000347 BOAO R
6302.065977 0.999770 0.000343 BOAO R
6302.067806 1.001424 0.000344 BOAO R
6302.069634 1.000754 0.000345 BOAO R
6302.071463 1.000611 0.000342 BOAO R
6302.073292 0.999803 0.000342 BOAO R
6302.075120 1.001411 0.000343 BOAO R
6302.076949 1.000728 0.000346 BOAO R
6302.078778 1.000594 0.000344 BOAO R
6302.080606 1.000269 0.000345 BOAO R
6302.082435 0.999966 0.000342 BOAO R
6302.084264 0.999750 0.000345 BOAO R
6302.086092 0.999735 0.000347 BOAO R
6302.087921 1.000734 0.000346 BOAO R
6302.089750 1.000261 0.000343 BOAO R
6302.091578 1.000158 0.000344 BOAO R
6302.093407 0.999728 0.000341 BOAO R
6302.095236 0.999796 0.000343 BOAO R
6302.097064 1.000021 0.000343 BOAO R
6302.098893 0.999662 0.000342 BOAO R
6302.100722 1.000108 0.000342 BOAO R
6302.102550 1.000070 0.000346 BOAO R
6302.104379 0.998767 0.000347 BOAO R
6302.106208 0.998276 0.000344 BOAO R
6302.108036 0.998876 0.000346 BOAO R
6302.109865 0.999476 0.000346 BOAO R
6302.111694 0.999635 0.000347 BOAO R
6302.113522 0.999434 0.000345 BOAO R
6302.115351 0.999208 0.000344 BOAO R
6302.117180 1.000564 0.000346 BOAO R
6302.119008 0.999676 0.000347 BOAO R
6302.120837 0.999777 0.000350 BOAO R
6302.122666 0.998019 0.000345 BOAO R
6302.124494 0.997612 0.000351 BOAO R
6302.126323 0.995351 0.000352 BOAO R
6302.128152 0.993558 0.000347 BOAO R
6302.129980 0.990771 0.000347 BOAO R
6302.131809 0.989939 0.000347 BOAO R
6302.133638 0.988570 0.000343 BOAO R
6302.135467 0.986279 0.000338 BOAO R
6302.137295 0.985633 0.000337 BOAO R
6302.139124 0.984981 0.000336 BOAO R
6302.140952 0.984925 0.000339 BOAO R
6302.142781 0.985401 0.000338 BOAO R
6302.144610 0.985620 0.000338 BOAO R
6302.146438 0.985257 0.000339 BOAO R
6302.148267 0.984694 0.000337 BOAO R
6302.150096 0.984905 0.000336 BOAO R
6302.151924 0.984805 0.000338 BOAO R
6302.153753 0.985479 0.000337 BOAO R
6302.155582 0.985490 0.000336 BOAO R
6302.157410 0.985360 0.000336 BOAO R
6302.159239 0.984466 0.000336 BOAO R
6302.161068 0.984580 0.000336 BOAO R
6302.162897 0.984536 0.000336 BOAO R
