# From https://iopscience.iop.org/article/10.1088/0004-637X/706/1/785
#Title: HAT-P-12b: A Low-density sub-Saturn mass planet transiting 
#       a metal-poor K dwarf 
#Authors: Hartman J.D., Bakos G.A., Torres G., Kovacs G., Noyes R.W., Pal A., 
#         Latham D.W., Sipocz B., Fischer D.A., Johnson J.A., Marcy G.W., 
#	 Butler R.P., Howard A.W., Esquerdo G.A., Sasselov D.D., Kovacs G., 
#	 Stefanik R.P., Fernandez J.M., Lazar J., Papp I., Sari P. 
#Table: Photometry follow-up of HAT-P-12
#================================================================================
#Byte-by-byte Description of file: apj316873t2_mrt.txt
#--------------------------------------------------------------------------------
#   Bytes Format Units   Label  Explanations
#--------------------------------------------------------------------------------
#   1-  9 F9.5   d       BJD    Bary-centric Julian Date; minus 2454000
#  11- 18 F8.5   mag     mag    Differential magnitude in Filt (1)
#  20- 26 F7.5   mag   e_mag    The 1{sigma} error in mag
#  28- 35 F8.5   mag     Omag   Original, raw magnitude (2)
#      37 A1     ---     Filt   Filter used in the observation
#--------------------------------------------------------------------------------
#Note (1): The out-of-transit level has been subtracted. These magnitudes have 
#          been subjected to EPD and TFA procedure, carried out simultaneously 
#          with the transit fit.
#Note (2): Without application of the EPD and TFA procedures.
#--------------------------------------------------------------------------------
187.74274  0.00314 0.00073 10.51770 i 
187.74377  0.00073 0.00073 10.51630 i 
187.74478  0.00086 0.00074 10.51700 i 
187.74583 -0.00138 0.00072 10.51430 i 
187.74683  0.00142 0.00073 10.51610 i 
187.74786  0.00369 0.00074 10.51970 i 
187.74888 -0.00010 0.00073 10.51570 i 
187.74991  0.00207 0.00073 10.51720 i 
187.75095 -0.00404 0.00072 10.51180 i 
187.75196  0.00101 0.00072 10.51520 i 
187.75299  0.00158 0.00073 10.51790 i 
187.75399 -0.00407 0.00073 10.51210 i 
187.75502  0.00051 0.00073 10.51720 i 
187.75605 -0.00071 0.00073 10.51620 i 
187.75705 -0.00232 0.00074 10.51450 i 
187.75807 -0.00029 0.00074 10.51670 i 
187.75907  0.00002 0.00074 10.51730 i 
187.76010 -0.00326 0.00074 10.51410 i 
187.76113 -0.00004 0.00073 10.51730 i 
187.76216  0.00023 0.00074 10.51690 i 
187.76318  0.00010 0.00074 10.51660 i 
187.76419 -0.00140 0.00073 10.51470 i 
187.76525 -0.00116 0.00073 10.51710 i 
187.76627  0.00008 0.00074 10.51780 i 
187.76728  0.00056 0.00074 10.51760 i 
187.76830  0.00156 0.00074 10.51940 i 
187.76932  0.00034 0.00074 10.51850 i 
187.77036  0.00044 0.00073 10.51630 i 
187.77137  0.00241 0.00073 10.51900 i 
187.77241  0.00144 0.00073 10.51850 i 
187.77344 -0.00092 0.00073 10.51600 i 
187.77445 -0.00225 0.00074 10.51460 i 
187.77548  0.00285 0.00073 10.52080 i 
187.77649 -0.00039 0.00073 10.51660 i 
187.77749 -0.00045 0.00074 10.51770 i 
187.77852  0.00283 0.00073 10.52050 i 
187.77954  0.00037 0.00074 10.51820 i 
