# From https://iopscience.iop.org/article/10.1088/0004-637X/726/1/52#apj374090
#Title: HAT-P-18b and HAT-P-19b: Two Low-Density Saturn-Mass Planets 
#       Transiting Metal-Rich K Stars 
#Authors: Hartman J.D., Bakos G.A., Sato B., Torres G., Noyes R.W., Latham D.W.,
#         Kovacs G., Fischer D.A., Howard A.W., Johnson J.A., Marcy G.W., 
#         Buchhave L.A., Furesz G., Perumpilly G., Beky B., Stefanik R.P., 
#         Sasselov D.D., Esquerdo G.A., Everett M., Csubry Z., Lazar J.,
#         Papp I., Sari P. 
#Table: High-precision differential photometry of HAT-P-18
#================================================================================
#Byte-by-byte Description of file: apj374090t6_mrt.txt
#--------------------------------------------------------------------------------
#   Bytes Format Units   Label   Explanations
#--------------------------------------------------------------------------------
#   1- 12 F12.5  d       BJD     Baryocentric Julian Date minus 2400000
#  14- 21 F8.5   mag     mag     Processed magnitude in Filter (1)
#  23- 29 F7.5   mag   e_mag     The 1{sigma} error in mag
#  31- 38 F8.5   mag     Rmag    Raw magnitude in Filter (2)
#      40 A1     ---     Filter  Filter used in the observation
#--------------------------------------------------------------------------------
#Note (1): The out-of-transit level has been subtracted. These magnitudes have 
#          been subjected to the EPD and TFA procedures, carried out 
#          simultaneously with the transit fit. 
#Note (2): Raw magnitude values without application of the EPD and TFA 
#          procedures.
#--------------------------------------------------------------------------------
 54582.72249 -0.00198 0.00093 10.79530 i 
 54582.72334  0.00006 0.00093 10.79800 i 
 54582.72420 -0.00247 0.00093 10.79660 i 
 54582.72506  0.00024 0.00093 10.79950 i 
 54582.72592  0.00344 0.00093 10.80160 i 
 54582.72677 -0.00104 0.00093 10.79740 i 
 54582.72760  0.00148 0.00092 10.79980 i 
 54582.72848  0.00027 0.00092 10.79820 i 
 54582.72933  0.00002 0.00092 10.79590 i 
 54582.73102 -0.00066 0.00092 10.79560 i 
 54582.73186  0.00262 0.00092 10.79920 i 
 54582.73273  0.00190 0.00092 10.79930 i 
 54582.73357 -0.00202 0.00092 10.79570 i 
 54582.73444  0.00166 0.00091 10.79870 i 
 54582.73530 -0.00028 0.00091 10.79720 i 
 54582.73613 -0.00047 0.00091 10.79770 i 
 54582.73701  0.00045 0.00091 10.79880 i 
 54582.73785 -0.00100 0.00091 10.79800 i 
 54582.73870 -0.00029 0.00091 10.79830 i 
 54582.73956  0.00122 0.00091 10.80070 i 
 54582.74041 -0.00059 0.00090 10.79670 i 
 54582.74126 -0.00036 0.00091 10.79760 i 
 54582.74214  0.00039 0.00090 10.79810 i 
 54582.74297  0.00050 0.00090 10.79890 i 
 54582.74385  0.00080 0.00090 10.79850 i 
 54582.74470  0.00124 0.00090 10.80000 i 
 54582.74555 -0.00238 0.00090 10.79550 i 
 54582.74640 -0.00014 0.00090 10.79720 i 
 54582.74727  0.00258 0.00090 10.80030 i 
 54582.74811  0.00112 0.00090 10.79780 i 
 54582.74897 -0.00248 0.00090 10.79470 i 
 54582.74984 -0.00127 0.00090 10.79690 i 
 54582.75069 -0.00082 0.00090 10.79740 i 
 54582.75153 -0.00087 0.00090 10.79710 i 
 54582.75238  0.00046 0.00090 10.79860 i 
 54582.75324  0.00002 0.00089 10.79740 i 
 54582.75411  0.00009 0.00090 10.79810 i 
 54582.75496  0.00121 0.00090 10.79830 i 
 54582.75583 -0.00181 0.00089 10.79540 i 
 54582.75666 -0.00202 0.00090 10.79730 i 
 54582.75753 -0.00166 0.00089 10.79710 i 
 54582.75838  0.00008 0.00089 10.79790 i 
 54582.75924  0.00146 0.00090 10.79970 i 
 54582.76008  0.00089 0.00090 10.79960 i 
 54582.76094  0.00052 0.00090 10.80010 i 
 54582.76178  0.00253 0.00090 10.80100 i 
 54582.76264  0.00097 0.00089 10.79960 i 
 54582.76347 -0.00061 0.00089 10.79680 i 
 54582.76433  0.00059 0.00089 10.79820 i 
 54582.76520  0.00133 0.00089 10.79950 i 
 54582.76605 -0.00069 0.00089 10.79760 i 
 54582.76690 -0.00188 0.00089 10.79480 i 
 54582.76777  0.00214 0.00089 10.79870 i 
 54582.76862 -0.00201 0.00089 10.79500 i 
 54582.76946 -0.00152 0.00089 10.79560 i 
 54582.77031  0.00111 0.00089 10.79810 i 
 54582.77117  0.00146 0.00089 10.79840 i 
 54582.77204 -0.00220 0.00089 10.79510 i 
 54582.77289 -0.00148 0.00089 10.79660 i 
 54582.77374 -0.00045 0.00089 10.79670 i 
 54582.77458  0.00071 0.00088 10.79800 i 
 54582.77543  0.00049 0.00088 10.79840 i 
 54582.77627  0.00272 0.00088 10.80040 i 
 54582.77715  0.00241 0.00089 10.79950 i 
 54582.77799  0.00539 0.00089 10.80080 i 
 54582.77885  0.00421 0.00088 10.80270 i 
 54582.77970  0.00566 0.00088 10.80350 i 
 54582.78058  0.00744 0.00088 10.80500 i 
 54582.78143  0.00764 0.00088 10.80630 i 
 54582.78227  0.01272 0.00089 10.81130 i 
 54582.78312  0.01212 0.00088 10.80950 i 
 54582.78399  0.01123 0.00089 10.81000 i 
 54582.78486  0.01627 0.00088 10.81490 i 
 54582.78571  0.01522 0.00088 10.81290 i 
 54582.78658  0.01628 0.00088 10.81390 i 
 54582.78744  0.01838 0.00088 10.81620 i 
 54582.78831  0.01844 0.00088 10.81580 i 
 54582.78915  0.02204 0.00088 10.81890 i 
 54582.79001  0.01969 0.00089 10.81680 i 
 54582.79086  0.02042 0.00089 10.81720 i 
 54582.79172  0.02021 0.00088 10.81640 i 
 54582.79257  0.01747 0.00088 10.81390 i 
 54582.79343  0.02090 0.00088 10.81740 i 
 54582.79427  0.02100 0.00088 10.81790 i 
 54582.79513  0.02091 0.00088 10.81740 i 
 54582.79598  0.01973 0.00088 10.81600 i 
 54582.79684  0.02276 0.00088 10.81950 i 
 54582.79771  0.02372 0.00088 10.82000 i 
 54582.79857  0.02242 0.00089 10.81960 i 
 54582.79938  0.02314 0.00089 10.82010 i 
 54582.80023  0.02021 0.00089 10.81710 i 
 54582.80110  0.02180 0.00088 10.81840 i 
 54582.80196  0.02065 0.00088 10.81720 i 
